"Embryo_ID","Cellcount","Stage","Genotype","icm.count","Identity.km","count","TE_ICM","Litter","Experiment","pc.icm","Gene"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p23.xlsx",65,2,8,29,"PRE",10,"ICM","no.litterID","no.experimentID",34.4827586206897,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p11.xlsx",60,1,8,18,"PRE",12,"ICM","no.litterID","no.experimentID",66.6666666666667,"FR1FR2"
"122414 FR1_2_P13.xlsx",89,2,8,15,"PRE",11,"ICM","no.litterID","no.experimentID",73.3333333333333,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p6.xlsx",63,1,8,29,"PRE",9,"ICM","no.litterID","no.experimentID",31.0344827586207,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p18.xlsx",99,2,8,36,"PRE",12,"ICM","no.litterID","no.experimentID",33.3333333333333,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p09_channel=0001_frame=0001_statistics.xlsx",68,2,8,27,"PRE",12,"ICM","no.litterID","no.experimentID",44.4444444444444,"FR1FR2"
"23Jan15 FR1_2_P12.xlsx",98,2,8,20,"PRE",8,"ICM","no.litterID","no.experimentID",40,"FR1FR2"
"27Mar15Cdx2G6Nan_p7.xlsx",68,2,8,31,"PRE",18,"ICM","no.litterID","no.experimentID",58.0645161290323,"FR1FR2"
"011314_2",90,2,8,18,"PRE",8,"ICM","no.litterID","no.experimentID",44.4444444444444,"FR1FR2"
"011314_6",93,2,8,36,"PRE",20,"ICM","no.litterID","no.experimentID",55.5555555555556,"FR1FR2"
"042314_2",52,1,8,15,"PRE",14,"ICM","no.litterID","no.experimentID",93.3333333333333,"FR1FR2"
"051314_1",82,2,8,26,"PRE",20,"ICM","no.litterID","no.experimentID",76.9230769230769,"FR1FR2"
"051314_6",82,2,8,23,"PRE",11,"ICM","no.litterID","no.experimentID",47.8260869565217,"FR1FR2"
"051314_10",85,2,8,23,"PRE",20,"ICM","no.litterID","no.experimentID",86.9565217391304,"FR1FR2"
"061114_2",69,2,8,18,"PRE",9,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"061114_6",78,2,8,23,"PRE",12,"ICM","no.litterID","no.experimentID",52.1739130434783,"FR1FR2"
"02Feb15 FR1_2_P19.xlsx",62,1,7,23,"PRE",2,"ICM","no.litterID","no.experimentID",8.69565217391304,"FR1FR2"
"02Feb15 FR1_2_P2.xlsx",71,2,7,16,"PRE",5,"ICM","no.litterID","no.experimentID",31.25,"FR1FR2"
"02Feb15 FR1_2_P27.xlsx",88,2,7,30,"PRE",5,"ICM","no.litterID","no.experimentID",16.6666666666667,"FR1FR2"
"02Feb15 FR1_2_P5.xlsx",64,2,7,19,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P8.xlsx",91,2,7,29,"PRE",14,"ICM","no.litterID","no.experimentID",48.2758620689655,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p12.xlsx",57,1,7,19,"PRE",3,"ICM","no.litterID","no.experimentID",15.7894736842105,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p13.xlsx",74,2,7,15,"PRE",5,"ICM","no.litterID","no.experimentID",33.3333333333333,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p20.xlsx",93,2,7,28,"PRE",22,"ICM","no.litterID","no.experimentID",78.5714285714286,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p21.xlsx",96,2,7,31,"PRE",15,"ICM","no.litterID","no.experimentID",48.3870967741936,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p25.xlsx",71,2,7,19,"PRE",3,"ICM","no.litterID","no.experimentID",15.7894736842105,"FR1FR2"
"05Jan15 FR1_2_P2.xlsx",62,1,7,36,"PRE",14,"ICM","no.litterID","no.experimentID",38.8888888888889,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p25.xlsx",51,1,7,20,"PRE",7,"ICM","no.litterID","no.experimentID",35,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p30.xlsx",60,1,7,25,"PRE",13,"ICM","no.litterID","no.experimentID",52,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p01.xlsx",62,1,7,16,"PRE",12,"ICM","no.litterID","no.experimentID",75,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p07.xlsx",68,2,7,15,"PRE",14,"ICM","no.litterID","no.experimentID",93.3333333333333,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p13.xlsx",65,2,7,23,"PRE",13,"ICM","no.litterID","no.experimentID",56.5217391304348,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p14.xlsx",51,1,7,2,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"122414 FR1_2_P11.xlsx",109,3,7,20,"PRE",15,"ICM","no.litterID","no.experimentID",75,"FR1FR2"
"122414 FR1_2_P5.xlsx",88,2,7,24,"PRE",13,"ICM","no.litterID","no.experimentID",54.1666666666667,"FR1FR2"
"122414 FR1_2_P8.xlsx",165,3,7,60,"PRE",25,"ICM","no.litterID","no.experimentID",41.6666666666667,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p1.xlsx",92,2,7,23,"PRE",9,"ICM","no.litterID","no.experimentID",39.1304347826087,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p5.xlsx",102,3,7,29,"PRE",9,"ICM","no.litterID","no.experimentID",31.0344827586207,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p5.xlsx",65,2,7,19,"PRE",4,"ICM","no.litterID","no.experimentID",21.0526315789474,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p11.xlsx",85,2,7,26,"PRE",7,"ICM","no.litterID","no.experimentID",26.9230769230769,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p01_channel=0001_frame=0001_statistics.xlsx",60,1,7,24,"PRE",8,"ICM","no.litterID","no.experimentID",33.3333333333333,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p05_channel=0001_frame=0001_statistics.xlsx",37,1,7,9,"PRE",4,"ICM","no.litterID","no.experimentID",44.4444444444444,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p11_channel=0001_frame=0001_statistics.xlsx",62,1,7,24,"PRE",12,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p5.xlsx",92,2,7,28,"PRE",14,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"27Mar15Cdx2G6Nan_p1.xlsx",59,1,7,19,"PRE",13,"ICM","no.litterID","no.experimentID",68.4210526315789,"FR1FR2"
"27Mar15Cdx2G6Nan_p5.xlsx",66,2,7,30,"PRE",17,"ICM","no.litterID","no.experimentID",56.6666666666667,"FR1FR2"
"012414_4",51,1,7,16,"PRE",NA,"ICM","no.litterID","no.experimentID",NA,"FR1FR2"
"012414_5",71,2,7,22,"PRE",6,"ICM","no.litterID","no.experimentID",27.2727272727273,"FR1FR2"
"012414_3",83,2,7,20,"PRE",15,"ICM","no.litterID","no.experimentID",75,"FR1FR2"
"012414_8",83,2,7,19,"PRE",11,"ICM","no.litterID","no.experimentID",57.8947368421053,"FR1FR2"
"041714_3",84,2,7,18,"PRE",10,"ICM","no.litterID","no.experimentID",55.5555555555556,"FR1FR2"
"02Feb15 FR1_2_P15.xlsx",67,2,6,22,"PRE",9,"ICM","no.litterID","no.experimentID",40.9090909090909,"FR1FR2"
"05Jan15 FR1_2_P12.xlsx",63,1,6,27,"PRE",5,"ICM","no.litterID","no.experimentID",18.5185185185185,"FR1FR2"
"05Jan15 FR1_2_P16.xlsx",57,1,6,44,"PRE",8,"ICM","no.litterID","no.experimentID",18.1818181818182,"FR1FR2"
"05Jan15 FR1_2_P19.xlsx",62,1,6,32,"PRE",10,"ICM","no.litterID","no.experimentID",31.25,"FR1FR2"
"122414 FR1_2_P2.xlsx",107,3,6,33,"PRE",3,"ICM","no.litterID","no.experimentID",9.09090909090909,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p2.xlsx",61,1,6,29,"PRE",13,"ICM","no.litterID","no.experimentID",44.8275862068966,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p06_channel=0001_frame=0001_statistics.xlsx",154,3,6,45,"PRE",2,"ICM","no.litterID","no.experimentID",4.44444444444444,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p1_channel=0001_frame=0001_statistics.xlsx",115,3,6,37,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p2_channel=0001_frame=0001_statistics.xlsx",125,3,6,49,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p7_channel=0001_frame=0001_statistics.xlsx",94,2,6,24,"PRE",4,"ICM","no.litterID","no.experimentID",16.6666666666667,"FR1FR2"
"011314_7",97,2,6,29,"PRE",4,"ICM","no.litterID","no.experimentID",13.7931034482759,"FR1FR2"
"041314_1",49,1,6,11,"PRE",4,"ICM","no.litterID","no.experimentID",36.3636363636364,"FR1FR2"
"041314_7",63,1,6,4,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041514_3",84,2,6,7,"PRE",4,"ICM","no.litterID","no.experimentID",57.1428571428571,"FR1FR2"
"042314_3",60,1,6,23,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"051314_2",84,2,6,32,"PRE",4,"ICM","no.litterID","no.experimentID",12.5,"FR1FR2"
"051314_8",86,2,6,32,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P1.xlsx",64,2,5,26,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P10.xlsx",72,2,5,13,"PRE",3,"ICM","no.litterID","no.experimentID",23.0769230769231,"FR1FR2"
"02Feb15 FR1_2_P13.xlsx",62,1,5,28,"PRE",1,"ICM","no.litterID","no.experimentID",3.57142857142857,"FR1FR2"
"02Feb15 FR1_2_P14.xlsx",72,2,5,18,"PRE",6,"ICM","no.litterID","no.experimentID",33.3333333333333,"FR1FR2"
"02Feb15 FR1_2_P25.xlsx",37,1,5,13,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P30.xlsx",63,1,5,22,"PRE",5,"ICM","no.litterID","no.experimentID",22.7272727272727,"FR1FR2"
"02Feb15 FR1_2_P32.xlsx",67,2,5,23,"PRE",8,"ICM","no.litterID","no.experimentID",34.7826086956522,"FR1FR2"
"02Feb15 FR1_2_P9.xlsx",58,1,5,26,"PRE",1,"ICM","no.litterID","no.experimentID",3.84615384615385,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p05.xlsx",73,2,5,13,"PRE",6,"ICM","no.litterID","no.experimentID",46.1538461538462,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p06.xlsx",91,2,5,23,"PRE",13,"ICM","no.litterID","no.experimentID",56.5217391304348,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p18.xlsx",67,2,5,26,"PRE",12,"ICM","no.litterID","no.experimentID",46.1538461538462,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p19.xlsx",56,1,5,23,"PRE",7,"ICM","no.litterID","no.experimentID",30.4347826086957,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p23.xlsx",68,2,5,20,"PRE",8,"ICM","no.litterID","no.experimentID",40,"FR1FR2"
"05Jan15 FR1_2_P3.xlsx",60,1,5,34,"PRE",15,"ICM","no.litterID","no.experimentID",44.1176470588235,"FR1FR2"
"05Jan15 FR1_2_P4.xlsx",57,1,5,24,"PRE",9,"ICM","no.litterID","no.experimentID",37.5,"FR1FR2"
"05Jan15 FR1_2_P5.xlsx",63,1,5,32,"PRE",12,"ICM","no.litterID","no.experimentID",37.5,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p05.xlsx",84,2,5,20,"PRE",11,"ICM","no.litterID","no.experimentID",55,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p09.xlsx",100,3,5,35,"PRE",20,"ICM","no.litterID","no.experimentID",57.1428571428571,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p11.xlsx",69,2,5,17,"PRE",5,"ICM","no.litterID","no.experimentID",29.4117647058824,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p15.xlsx",64,2,5,30,"PRE",12,"ICM","no.litterID","no.experimentID",40,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p12.xlsx",64,2,5,22,"PRE",9,"ICM","no.litterID","no.experimentID",40.9090909090909,"FR1FR2"
"122414 FR1_2_P10.xlsx",144,3,5,80,"PRE",35,"ICM","no.litterID","no.experimentID",43.75,"FR1FR2"
"122414 FR1_2_P12.xlsx",88,2,5,20,"PRE",7,"ICM","no.litterID","no.experimentID",35,"FR1FR2"
"122414 FR1_2_P4.xlsx",154,3,5,92,"PRE",37,"ICM","no.litterID","no.experimentID",40.2173913043478,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p7.xlsx",64,2,5,22,"PRE",8,"ICM","no.litterID","no.experimentID",36.3636363636364,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p02_channel=0001_frame=0001_statistics.xlsx",92,2,5,22,"PRE",12,"ICM","no.litterID","no.experimentID",54.5454545454545,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p05_channel=0001_frame=0001_statistics.xlsx",105,3,5,24,"PRE",13,"ICM","no.litterID","no.experimentID",54.1666666666667,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p06_channel=0001_frame=0001_statistics.xlsx",95,2,5,29,"PRE",21,"ICM","no.litterID","no.experimentID",72.4137931034483,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p07.xlsx",77,2,5,24,"PRE",17,"ICM","no.litterID","no.experimentID",70.8333333333333,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p09.xlsx",65,2,5,21,"PRE",12,"ICM","no.litterID","no.experimentID",57.1428571428571,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p08_channel=0001_frame=0001_statistics.xlsx",51,1,5,13,"PRE",3,"ICM","no.litterID","no.experimentID",23.0769230769231,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p14_channel=0001_frame=0001_statistics.xlsx",61,1,5,24,"PRE",9,"ICM","no.litterID","no.experimentID",37.5,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p17_channel=0001_frame=0001_statistics.xlsx",65,2,5,32,"PRE",16,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p20_channel=0001_frame=0001_statistics.xlsx",33,1,5,9,"PRE",8,"ICM","no.litterID","no.experimentID",88.8888888888889,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p21_channel=0001_frame=0001_statistics.xlsx",26,0,5,0,"PRE",0,"ICM","no.litterID","no.experimentID",NA,"FR1FR2"
"23Jan15 FR1_2_P10.xlsx",76,2,5,16,"PRE",7,"ICM","no.litterID","no.experimentID",43.75,"FR1FR2"
"23Jan15 FR1_2_P8.xlsx",77,2,5,22,"PRE",15,"ICM","no.litterID","no.experimentID",68.1818181818182,"FR1FR2"
"27Mar15Cdx2G6Nan_p3.xlsx",54,1,5,19,"PRE",12,"ICM","no.litterID","no.experimentID",63.1578947368421,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p07_channel=0001_frame=0001_statistics.xlsx",126,3,5,41,"PRE",23,"ICM","no.litterID","no.experimentID",56.0975609756098,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p08_channel=0001_frame=0001_statistics.xlsx",98,2,5,33,"PRE",21,"ICM","no.litterID","no.experimentID",63.6363636363636,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p01_channel=0001_frame=0001_statistics.xlsx",151,3,5,35,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p04_channel=0001_frame=0001_statistics.xlsx",129,3,5,26,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p07_channel=0001_frame=0001_statistics.xlsx",104,3,5,22,"PRE",14,"ICM","no.litterID","no.experimentID",63.6363636363636,"FR1FR2"
"041015_1",98,2,5,14,"PRE",10,"ICM","no.litterID","no.experimentID",71.4285714285714,"FR1FR2"
"041314_4",87,2,5,16,"PRE",9,"ICM","no.litterID","no.experimentID",56.25,"FR1FR2"
"041314_5",78,2,5,17,"PRE",2,"ICM","no.litterID","no.experimentID",11.7647058823529,"FR1FR2"
"050114_2",95,2,5,22,"PRE",15,"ICM","no.litterID","no.experimentID",68.1818181818182,"FR1FR2"
"050114_3",107,3,5,25,"PRE",5,"ICM","no.litterID","no.experimentID",20,"FR1FR2"
"050114_7",96,2,5,25,"PRE",13,"ICM","no.litterID","no.experimentID",52,"FR1FR2"
"051314_9",86,2,5,26,"PRE",15,"ICM","no.litterID","no.experimentID",57.6923076923077,"FR1FR2"
"061114_1",83,2,5,23,"PRE",9,"ICM","no.litterID","no.experimentID",39.1304347826087,"FR1FR2"
"061114_4",93,2,5,22,"PRE",10,"ICM","no.litterID","no.experimentID",45.4545454545455,"FR1FR2"
"061114_7",73,2,5,20,"PRE",10,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"061114_8",77,2,5,25,"PRE",13,"ICM","no.litterID","no.experimentID",52,"FR1FR2"
"02Feb15 FR1_2_P21.xlsx",63,1,4,1,"PRE",1,"ICM","no.litterID","no.experimentID",100,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p22.xlsx",106,3,4,30,"PRE",15,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"05Jan15 FR1_2_P10.xlsx",39,1,4,21,"PRE",5,"ICM","no.litterID","no.experimentID",23.8095238095238,"FR1FR2"
"05Jan15 FR1_2_P13.xlsx",60,1,4,25,"PRE",14,"ICM","no.litterID","no.experimentID",56,"FR1FR2"
"05Jan15 FR1_2_P14.xlsx",70,2,4,27,"PRE",16,"ICM","no.litterID","no.experimentID",59.2592592592593,"FR1FR2"
"05Jan15 FR1_2_P18.xlsx",54,1,4,30,"PRE",18,"ICM","no.litterID","no.experimentID",60,"FR1FR2"
"05Jan15 FR1_2_P20.xlsx",61,1,4,43,"PRE",10,"ICM","no.litterID","no.experimentID",23.2558139534884,"FR1FR2"
"05Jan15 FR1_2_P7.xlsx",62,1,4,33,"PRE",14,"ICM","no.litterID","no.experimentID",42.4242424242424,"FR1FR2"
"05Jan15 FR1_2_P9.xlsx",64,2,4,33,"PRE",18,"ICM","no.litterID","no.experimentID",54.5454545454545,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p20.xlsx",61,1,4,23,"PRE",3,"ICM","no.litterID","no.experimentID",13.0434782608696,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p27.xlsx",60,1,4,20,"PRE",6,"ICM","no.litterID","no.experimentID",30,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p03.xlsx",60,1,4,6,"PRE",5,"ICM","no.litterID","no.experimentID",83.3333333333333,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p06.xlsx",73,2,4,25,"PRE",20,"ICM","no.litterID","no.experimentID",80,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p09.xlsx",67,2,4,24,"PRE",16,"ICM","no.litterID","no.experimentID",66.6666666666667,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p10.xlsx",67,2,4,18,"PRE",8,"ICM","no.litterID","no.experimentID",44.4444444444444,"FR1FR2"
"122414 FR1_2_P1.xlsx",84,2,4,27,"PRE",13,"ICM","no.litterID","no.experimentID",48.1481481481481,"FR1FR2"
"122414 FR1_2_P9.xlsx",142,3,4,63,"PRE",25,"ICM","no.litterID","no.experimentID",39.6825396825397,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p6.xlsx",76,2,4,14,"PRE",4,"ICM","no.litterID","no.experimentID",28.5714285714286,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p01_channel=0001_frame=0001_statistics.xlsx",90,2,4,17,"PRE",5,"ICM","no.litterID","no.experimentID",29.4117647058824,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p07_channel=0001_frame=0001_statistics.xlsx",81,2,4,35,"PRE",10,"ICM","no.litterID","no.experimentID",28.5714285714286,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p10_channel=0001_frame=0001_statistics.xlsx",85,2,4,20,"PRE",8,"ICM","no.litterID","no.experimentID",40,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p05.xlsx",83,2,4,24,"PRE",15,"ICM","no.litterID","no.experimentID",62.5,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p13.xlsx",83,2,4,26,"PRE",15,"ICM","no.litterID","no.experimentID",57.6923076923077,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p16.xlsx",60,1,4,16,"PRE",10,"ICM","no.litterID","no.experimentID",62.5,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p17.xlsx",81,2,4,19,"PRE",10,"ICM","no.litterID","no.experimentID",52.6315789473684,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p02_channel=0001_frame=0001_statistics.xlsx",43,1,4,13,"PRE",4,"ICM","no.litterID","no.experimentID",30.7692307692308,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p04_channel=0001_frame=0001_statistics.xlsx",61,1,4,25,"PRE",8,"ICM","no.litterID","no.experimentID",32,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p06_channel=0001_frame=0001_statistics.xlsx",62,1,4,26,"PRE",9,"ICM","no.litterID","no.experimentID",34.6153846153846,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p16_channel=0001_frame=0001_statistics.xlsx",65,2,4,28,"PRE",15,"ICM","no.litterID","no.experimentID",53.5714285714286,"FR1FR2"
"23Jan15 FR1_2_P11.xlsx",90,2,4,21,"PRE",14,"ICM","no.litterID","no.experimentID",66.6666666666667,"FR1FR2"
"23Jan15 FR1_2_P7.xlsx",61,1,4,18,"PRE",10,"ICM","no.litterID","no.experimentID",55.5555555555556,"FR1FR2"
"23Jan15 FR1_2_P9.xlsx",82,2,4,21,"PRE",11,"ICM","no.litterID","no.experimentID",52.3809523809524,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p1.xlsx",65,2,4,34,"PRE",15,"ICM","no.litterID","no.experimentID",44.1176470588235,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p2.xlsx",83,2,4,28,"PRE",11,"ICM","no.litterID","no.experimentID",39.2857142857143,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p4.xlsx",82,2,4,22,"PRE",11,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p6.xlsx",66,2,4,29,"PRE",12,"ICM","no.litterID","no.experimentID",41.3793103448276,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p7.xlsx",87,2,4,28,"PRE",16,"ICM","no.litterID","no.experimentID",57.1428571428571,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p8.xlsx",60,1,4,25,"PRE",10,"ICM","no.litterID","no.experimentID",40,"FR1FR2"
"27Mar15Cdx2G6Nan_p2.xlsx",54,1,4,18,"PRE",6,"ICM","no.litterID","no.experimentID",33.3333333333333,"FR1FR2"
"P3_channel=0001_frame=0001_statistics.xlsx",121,3,4,38,"PRE",21,"ICM","no.litterID","no.experimentID",55.2631578947368,"FR1FR2"
"P4_channel=0001_frame=0001_statistics.xlsx",112,3,4,40,"PRE",23,"ICM","no.litterID","no.experimentID",57.5,"FR1FR2"
"P5_channel=0001_frame=0001_statistics.xlsx",80,2,4,29,"PRE",23,"ICM","no.litterID","no.experimentID",79.3103448275862,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p03_channel=0001_frame=0001_statistics.xlsx",125,3,4,39,"PRE",19,"ICM","no.litterID","no.experimentID",48.7179487179487,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p6_channel=0001_frame=0001_statistics.xlsx",89,2,4,29,"PRE",19,"ICM","no.litterID","no.experimentID",65.5172413793103,"FR1FR2"
"011714_1",62,1,4,20,"PRE",4,"ICM","no.litterID","no.experimentID",20,"FR1FR2"
"011714_2",55,1,4,19,"PRE",4,"ICM","no.litterID","no.experimentID",21.0526315789474,"FR1FR2"
"012414_1",72,2,4,31,"PRE",13,"ICM","no.litterID","no.experimentID",41.9354838709677,"FR1FR2"
"012414_2",72,2,4,29,"PRE",10,"ICM","no.litterID","no.experimentID",34.4827586206897,"FR1FR2"
"012414_3",61,1,4,17,"PRE",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_1",80,2,4,22,"PRE",14,"ICM","no.litterID","no.experimentID",63.6363636363636,"FR1FR2"
"012414_2",70,2,4,16,"PRE",8,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"012414_4",70,2,4,15,"PRE",9,"ICM","no.litterID","no.experimentID",60,"FR1FR2"
"012414_6",72,2,4,24,"PRE",13,"ICM","no.litterID","no.experimentID",54.1666666666667,"FR1FR2"
"012414_7",84,2,4,18,"PRE",14,"ICM","no.litterID","no.experimentID",77.7777777777778,"FR1FR2"
"041015_3",67,2,4,12,"PRE",8,"ICM","no.litterID","no.experimentID",66.6666666666667,"FR1FR2"
"041514_4",71,2,4,15,"PRE",8,"ICM","no.litterID","no.experimentID",53.3333333333333,"FR1FR2"
"041514_5",50,1,4,8,"PRE",4,"ICM","no.litterID","no.experimentID",50,"FR1FR2"
"041514_6",79,2,4,16,"PRE",9,"ICM","no.litterID","no.experimentID",56.25,"FR1FR2"
"041714_1",88,2,4,27,"PRE",13,"ICM","no.litterID","no.experimentID",48.1481481481481,"FR1FR2"
"041714_4",44,1,4,10,"PRE",8,"ICM","no.litterID","no.experimentID",80,"FR1FR2"
"051314_11",96,2,4,25,"PRE",13,"ICM","no.litterID","no.experimentID",52,"FR1FR2"
"061114_3",103,3,4,40,"PRE",23,"ICM","no.litterID","no.experimentID",57.5,"FR1FR2"
"061114_5",63,1,4,19,"PRE",9,"ICM","no.litterID","no.experimentID",47.3684210526316,"FR1FR2"
