"Experiment","Embryo_ID","Experimenter","Treatment","Cell_ID","Identity.man","Size","X","Y","Z","CH1.Avg","CH2.Avg","CH3.Avg","CH4.Avg","CH5.Avg","TE_ICM","Stage","CH1.ebLogCor","CH4.ebLogCor","CH5.ebLogCor","Identity.km","Exp_date","Img_date","Gene1","Gene2","Genotype1","Genotype2","Background","Litter","Cellcount","icm.count","litter.median","CH4.ebLogCor.l","CH5.ebLogCor.l","id.cluster","Identity.hc"
"071114_1","071114_1_5","KW","Littermate",25,"TE",13119,138.87,147.53,28.054,174.17,97.092,56.421,19.089,0.47305,"TE","32_64",5.934717,4.733487,1.581453,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.6948202,0.1989097,0,"TE"
"071114_1","071114_1_5","KW","Littermate",27,"TE",17758,255.03,406.5,24.937,184.83,94.378,58.006,33.979,0.25645,"TE","32_64",5.908049,5.111858,0.7105075,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.7503607,0.08936517,0,"TE"
"071114_1","071114_1_5","KW","Littermate",36,"TE",15953,198.83,101.26,38.058,88.536,58.203,54.726,13.833,0.083746,"TE","32_64",5.534346,5.047736,0.6818234,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.7409483,0.08575738,0,"TE"
"071114_1","071114_1_5","KW","Littermate",37,"TE",18563,216.31,414.94,40.832,147.53,86.649,54.761,10.649,0.33265,"TE","32_64",6.121569,4.962587,2.290605,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.7284494,0.2881044,0,"TE"
"071114_1","071114_1_5","KW","Littermate",38,"TE",23889,412.17,161.97,42.255,136.96,76.762,56.401,10.162,0.048516,"TE","32_64",6.086521,5.006286,0.4853419,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.7348639,0.06104462,0,"TE"
"071114_1","071114_1_5","KW","Littermate",45,"TE",19820,120.72,223.43,53.385,68.028,52.071,45.058,2.2487,0.0095863,"TE","32_64",5.694097,4.205939,-0.2035869,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.6173824,-0.02560645,0,"TE"
"071114_1","071114_1_5","KW","Littermate",46,"TE",14940,366.42,374.32,53.705,122.39,47.588,50.37,6.0636,0.0074297,"TE","32_64",6.290226,5.218216,-0.4288692,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.7659728,-0.05394168,0,"TE"
"071114_1","071114_1_5","KW","Littermate",47,"TE",15785,425.17,195.1,55.786,83.756,53.807,48.211,12.648,0.51802,"TE","32_64",5.968386,6.085764,3.975303,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.8933187,0.4999998,0,"TE"
"071114_1","071114_1_5","KW","Littermate",51,"TE",14774,229.03,405.86,58.607,81.187,42.573,50.903,5.8022,0.015297,"TE","32_64",6.015133,5.485941,0.6935439,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.8052716,0.08723155,0,"TE"
"071114_1","071114_1_5","KW","Littermate",52,"TE",18439,150.83,332.53,60.847,62.931,33.643,52.638,2.103,0.022073,"TE","32_64",5.822273,4.613574,1.244272,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.6772184,0.1565002,0,"TE"
"071114_1","071114_1_5","KW","Littermate",53,"TE",18556,373.37,132.2,65.609,62.062,31.069,53.037,0.80799,0.0048502,"TE","32_64",5.939866,3.959965,0.1402932,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.5812764,0.0176456,0,"TE"
"071114_1","071114_1_5","KW","Littermate",54,"TE",9233,292.12,388.14,65.169,73.913,25.889,58.925,1.7655,0.044081,"TE","32_64",6.10247,4.713552,2.292619,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.691894,0.2883577,0,"TE"
"071114_1","071114_1_5","KW","Littermate",55,"TE",19798,160.56,226.62,69.326,23.185,18.45,49.995,0.71037,0.06041,"TE","32_64",5.057881,4.067638,2.952359,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.5970814,0.3713375,0,"TE"
"071114_1","071114_1_5","KW","Littermate",57,"TE",19345,411.44,269.52,72.204,80.353,21.178,55.656,0.68271,0.011734,"TE","32_64",6.380276,4.210982,1.559536,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.6181227,0.196153,0,"TE"
"071114_1","071114_1_5","KW","Littermate",61,"TE",15413,197.15,337.93,72.933,30.769,16.686,41.883,0.34406,0.01914,"TE","32_64",5.440486,3.57224,2.106092,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.5243629,0.2648969,0,"TE"
"071114_1","071114_1_5","KW","Littermate",62,"TE",18278,217.55,160.35,80.54,14.481,5.3594,49.025,0.073093,0.00082066,"TE","32_64",4.89688,2.508075,-0.3018268,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.3681559,-0.03796272,0,"TE"
"071114_1","071114_1_5","KW","Littermate",63,"TE",12324,369.33,196.65,81.486,34.413,12.204,61.888,0.57303,0.010549,"TE","32_64",5.788596,4.626258,2.224866,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.6790803,0.2798359,0,"TE"
"071114_1","071114_1_5","KW","Littermate",64,"TE",22126,276.75,181.28,86.448,25.549,1.7531,50.808,0.71359,0.0012655,"TE","32_64",5.627781,5.161201,0.5829991,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.7576036,0.07332761,0,"TE"
"071114_1","071114_1_5","KW","Littermate",65,"TE",22881,333.87,257.53,87.383,23.178,9.177,61.435,0.55981,0.006206,"TE","32_64",5.556206,4.977999,2.190629,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.7307117,0.2755297,0,"TE"
"071114_1","071114_1_5","KW","Littermate",66,"TE",17709,269.51,306.91,89.18,24.475,4.92,57.822,0.42255,0.0021458,"TE","32_64",5.660277,4.811065,1.307424,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",56,23,64,0.7062078,0.1644433,0,"TE"
"071114_1","071114_1_6","KW","Littermate",2,"TE",27753,215.03,249.03,7.3352,147.72,96.267,52.79,66.011,5.1017,"TE","32_64",5.196975,4.602202,1.950852,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6755492,0.2453714,0,"TE"
"071114_1","071114_1_6","KW","Littermate",3,"TE",24349,345.77,266.87,6.3638,146.23,100.13,57.409,43.542,0.82098,"TE","32_64",5.160132,4.131496,0.08157934,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6064551,0.01026077,0,"TE"
"071114_1","071114_1_6","KW","Littermate",4,"TE",26521,218.17,333.87,8.0934,193.63,123.42,53.052,44.1,0.47921,"TE","32_64",5.488449,4.241467,-0.3809427,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6225975,-0.04791365,0,"TE"
"071114_1","071114_1_6","KW","Littermate",5,"TE",15970,402.04,292.86,11.241,196.24,136.9,52.593,27.77,0.22511,"TE","32_64",5.58837,3.95592,-0.9984022,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.5806826,-0.1255756,0,"TE"
"071114_1","071114_1_6","KW","Littermate",6,"TE",30689,336.3,356.55,9.6183,180.01,142.29,57.473,49.853,1.4822,"TE","32_64",5.457434,4.449814,0.8148457,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6531804,0.1024885,0,"TE"
"071114_1","071114_1_6","KW","Littermate",7,"TE",17744,228.62,184.3,12.592,159,107.83,58.207,49.6,0.31864,"TE","32_64",5.415077,4.611905,-0.5918903,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6769735,-0.07444591,0,"TE"
"071114_1","071114_1_6","KW","Littermate",8,"TE",36097,309.44,194.02,11.662,153.89,100.44,54.699,11.804,0.24276,"TE","32_64",5.356844,3.124075,-0.9045119,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.4585776,-0.1137664,0,"TE"
"071114_1","071114_1_6","KW","Littermate",10,"TE",32015,341.28,406.28,20.455,177.26,96.575,55.96,28.511,0.36264,"TE","32_64",5.739956,4.500258,-0.1182054,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6605849,-0.01486747,0,"TE"
"071114_1","071114_1_6","KW","Littermate",13,"TE",13297,255.22,397.06,21.6,197.96,122.17,58.137,23.312,2.3559,"TE","32_64",5.881881,4.363308,1.802976,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6404823,0.2267721,0,"TE"
"071114_1","071114_1_6","KW","Littermate",14,"TE",12693,164.41,163.45,22.134,155.12,128.37,49.492,44.957,1.0751,"TE","32_64",5.652696,5.050065,1.041905,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.7412902,0.1310472,0,"TE"
"071114_1","071114_1_6","KW","Littermate",16,"TE",13876,127.91,307.86,26.293,169.03,119.61,55.773,38.343,1.158,"TE","32_64",5.85291,5.124746,1.29833,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.7522525,0.1632994,0,"TE"
"071114_1","071114_1_6","KW","Littermate",18,"TE",16149,433,264.13,28.285,163.15,99.255,58.842,21.819,0.11208,"TE","32_64",5.872267,4.672946,-0.9488581,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6859336,-0.1193441,0,"TE"
"071114_1","071114_1_6","KW","Littermate",19,"TE",10183,338.24,130.71,27.783,179.96,104.09,56.499,19.628,0.075223,"TE","32_64",5.956531,4.538901,-1.369163,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6662573,-0.1722086,0,"TE"
"071114_1","071114_1_6","KW","Littermate",22,"TE",16127,412.48,353.68,29.551,154.23,82.134,57.331,8.8448,0.022509,"TE","32_64",5.850846,3.841175,-2.495168,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.5638394,-0.3138336,0,"TE"
"071114_1","071114_1_6","KW","Littermate",24,"TE",13483,246.79,115.59,34.368,111.34,82.907,58.28,22.16,0.068382,"TE","32_64",5.657416,5.030435,-1.175976,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.7384088,-0.1479102,0,"TE"
"071114_1","071114_1_6","KW","Littermate",25,"TE",13631,112.74,238.06,32.906,119.94,74.363,52.658,34.636,0.90243,"TE","32_64",5.691627,5.394846,1.338624,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.7919,0.1683675,0,"TE"
"071114_1","071114_1_6","KW","Littermate",26,"TE",13972,227.53,393.51,33.789,152.19,100.04,51.97,24.925,1.5213,"TE","32_64",5.95404,5.115466,1.899481,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.7508904,0.2389101,0,"TE"
"071114_1","071114_1_6","KW","Littermate",31,"TE",12163,434.24,299.16,41.414,146.28,76.384,49.688,6.7908,0.019979,"TE","32_64",6.124055,4.243846,-2.09428,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6229467,-0.2634113,0,"TE"
"071114_1","071114_1_6","KW","Littermate",32,"TE",2840,331.99,424.17,38.065,22.1,0.27394,44.166,0.37113,0.015141,"TE","32_64",4.142045,1.149051,-2.516641,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.1686672,-0.3165344,0,"TE"
"071114_1","071114_1_6","KW","Littermate",33,"TE",14414,411.25,343.75,44.827,122.42,69.828,48.22,6.126,0.019842,"TE","32_64",6.039819,4.332697,-1.951648,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.635989,-0.2454715,0,"TE"
"071114_1","071114_1_6","KW","Littermate",34,"TE",11330,156,339.12,44.473,113.12,54.134,50.967,8.9946,0.30936,"TE","32_64",5.951078,4.696873,0.7748486,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6894457,0.09745778,0,"TE"
"071114_1","071114_1_6","KW","Littermate",35,"TE",12672,172.05,136.03,49.548,73.391,59.309,47.537,13.82,0.21504,"TE","32_64",5.65795,5.411674,0.6335775,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.7943701,0.07968919,0,"TE"
"071114_1","071114_1_6","KW","Littermate",36,"TE",15842,241.65,119.27,50.885,65.424,37.96,47.836,9.1807,3.9879,"TE","32_64",5.579794,5.077829,3.61189,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.7453657,0.454291,0,"TE"
"071114_1","071114_1_6","KW","Littermate",39,"TE",16815,239.76,377.7,49.617,60.231,43.312,52.517,2.598,1.0599,"TE","32_64",5.462233,3.744209,2.231335,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.5496059,0.2806496,0,"TE"
"071114_1","071114_1_6","KW","Littermate",41,"TE",21527,413.96,263.35,54.377,126.56,41.8,50.022,8.0725,0.054397,"TE","32_64",6.335621,5.145508,-0.5280711,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.7553001,-0.06641895,0,"TE"
"071114_1","071114_1_6","KW","Littermate",42,"TE",16646,128.06,215.57,53.672,52.274,35.772,48.708,5.1218,0.15872,"TE","32_64",5.432023,4.650923,0.510678,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6827009,0.06423131,0,"TE"
"071114_1","071114_1_6","KW","Littermate",43,"TE",11296,393.69,201.94,54.948,113.49,66.869,54.181,6.2967,0.0089412,"TE","32_64",6.242317,4.929175,-2.299417,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.723545,-0.2892127,0,"TE"
"071114_1","071114_1_6","KW","Littermate",44,"TE",10947,364.55,353.25,54.974,98.459,44.902,55.471,1.7577,0.006029,"TE","32_64",6.100957,3.654658,-2.687038,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.5364609,-0.3379664,0,"TE"
"071114_1","071114_1_6","KW","Littermate",45,"TE",18025,301.9,374.79,55.903,60.011,43.658,56.63,3.2803,0.0078225,"TE","32_64",5.631385,4.330788,-2.389676,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.6357088,-0.3005652,0,"TE"
"071114_1","071114_1_6","KW","Littermate",47,"TE",9992,160.55,313.2,54.689,63.648,51.482,49.351,6.991,0.14281,"TE","32_64",5.65685,5.019211,0.449663,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.7367611,0.05655705,0,"TE"
"071114_1","071114_1_6","KW","Littermate",48,"TE",20825,303.59,138.18,62.491,80.306,33.143,56.232,2.5624,0.0067227,"TE","32_64",6.103815,4.454178,-2.250594,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.653821,-0.2830719,0,"TE"
"071114_1","071114_1_6","KW","Littermate",50,"TE",15878,228.56,251.85,68.546,20.093,17.068,44.251,1.0654,0.043267,"TE","32_64",4.884807,3.917047,-0.1359611,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.5749764,-0.01710071,0,"TE"
"071114_1","071114_1_6","KW","Littermate",51,"TE",8331,296.2,274.81,66.919,50.221,0.10335,57.099,0.13408,0.021366,"TE","32_64",5.756137,1.753561,-0.910447,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.2574021,-0.1145129,0,"TE"
"071114_1","071114_1_6","KW","Littermate",52,"TE",11399,221.87,198.04,69.338,24.481,14.71,42.733,2.4485,1.1089,"TE","32_64",5.104105,4.793645,3.140241,"TE",20140711,20140716,"any","any","wt","wt","CD1/mixed","071114_1",47,13,64,0.7036507,0.3949687,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",1,"TE",6430,194.62,266.87,3.1801,104.51,49.661,34.476,32.281,12.117,"TE","64_90",4.748646,3.697049,2.632964,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.6010009,0.3910846,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",2,"TE",5305,259.45,231.56,6.0556,113.55,83.246,37.134,47.157,0.76852,"TE","64_90",4.921451,4.2773,0.0002837166,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.6953279,4.214155e-05,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",3,"TE",6399,232.32,308.64,5.9383,153.21,79.778,37.83,44.685,16.743,"TE","64_90",5.217352,4.215246,3.076326,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.6852403,0.4569387,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",4,"TE",6264,232.79,204.2,8.4066,97.335,83.482,35.564,31.612,3.2989,"TE","64_90",4.840823,4.041896,1.559339,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.6570601,0.2316148,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",6,"TE",5156,289.96,261.11,7.7118,108.22,59.118,37.325,19.272,3.2653,"TE","64_90",4.925122,3.498388,1.518876,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.568706,0.2256046,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",7,"TE",6025,254.89,267.51,7.928,89.45,69.939,37.974,24.017,16.45,"TE","64_90",4.741391,3.733626,3.145231,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.606947,0.4671735,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",8,"TE",7444,161.49,307.01,9.6376,116.98,68.542,38.113,41.954,11.284,"TE","64_90",5.06313,4.411087,2.842668,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.7170766,0.4222327,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",9,"TE",6704,146.65,223.48,10.488,92.095,66.932,38.059,37.024,3.8307,"TE","64_90",4.850519,4.345597,1.799343,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.7064304,0.2672635,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",12,"TE",6614,324.06,255.51,11.057,108.39,65.683,37.089,38.808,70.303,"TE","64_90",5.031212,4.43248,4.733839,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.7205543,0.7031357,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",14,"TE",5367,319.44,217.11,12.372,118.99,98.718,36.626,28.685,53.239,"TE","64_90",5.165603,4.222262,4.513024,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.6863808,0.6703372,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",15,"TE",9136,275.41,330.72,16.74,140.89,90.05,38.086,21.978,0.46443,"TE","64_90",5.47102,4.261636,-0.03847363,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.6927815,-0.00571464,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",16,"TE",4807,256.37,181.09,17.054,92.71,99.739,34.845,39.299,0.83129,"TE","64_90",5.062328,4.864767,0.5572595,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.7908279,0.08277194,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",19,"TE",9751,234.03,353.39,19.124,154.24,91.31,35.979,36.47,13.74,"TE","64_90",5.636039,4.934932,3.452287,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.8022341,0.5127818,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",20,"TE",4475,212.78,171.66,18.674,83.104,16.552,35.438,8.3754,0.2514,"TE","64_90",5.003562,3.432256,-0.5679202,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.5579555,-0.08435543,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",23,"TE",4797,122.31,221.28,23.033,72.222,54.807,37.839,15.939,17.852,"TE","64_90",4.999411,4.380796,3.884147,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.7121524,0.5769276,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",30,"TE",11679,324.18,172.3,27.396,82.816,58.304,38.027,10.035,11.071,"TE","64_90",5.272609,4.223465,3.596171,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.6865763,0.5341535,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",32,"TE",6228,193.66,363.35,25.966,110.79,72.097,38.093,27.29,7.8003,"TE","64_90",5.518943,5.123818,3.183798,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.8329397,0.472902,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",33,"TE",3369,265.67,368.67,25.118,189.16,23.115,37.192,13.522,0.12674,"TE","64_90",6.027404,4.36227,-0.9720975,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.7091407,-0.1443895,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",34,"TE",4542,368.84,283.43,26.393,134.7,51.821,35.074,23.435,4.1035,"TE","64_90",5.727698,5.001413,2.560063,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.8130414,0.3802563,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",36,"TE",6082,349.68,329.8,28.45,125.84,44.883,35.75,24.513,33.622,"TE","64_90",5.72393,5.19035,4.75287,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.8437554,0.7059625,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",37,"TE",10577,254.87,156.56,31.088,67.259,42.041,38.869,11.451,14.611,"TE","64_90",5.179895,4.613855,4.034231,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.750039,0.5992202,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",38,"TE",9903,109.01,288.56,33.468,77.104,59.144,35.95,12.111,15.115,"TE","64_90",5.390862,4.836462,4.171683,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.7862265,0.6196365,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",40,"TE",3596,366.79,212.92,33.787,96.485,7.074,35.308,1.3551,1.1655,"TE","64_90",5.625061,2.668614,1.623103,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.4338162,0.2410858,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",42,"TE",4425,137.61,193.34,35.667,53.158,29.002,34.529,8.5955,0.057627,"TE","64_90",5.087683,4.647492,-1.300376,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.7555072,-0.19315,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",48,"TE",8340,225.09,161,39.905,48.613,9.1665,34.582,3.223,0.13129,"TE","64_90",5.130722,3.963192,-0.2935616,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.6442657,-0.04360386,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",50,"TE",9344,156.1,349.64,44.456,57.608,6.3355,36.025,1.8097,1.4923,"TE","64_90",5.442688,3.704578,2.334396,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.6022248,0.346737,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",51,"TE",6214,293.13,381.66,42.528,83.38,40.036,38.747,7.1555,29.584,"TE","64_90",5.752194,4.944321,5.237371,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.8037603,0.7779274,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",52,"TE",3490,219,388.85,41.565,121.7,18.187,43.074,5.7905,0.86218,"TE","64_90",6.100255,4.665264,1.660065,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.7583961,0.246576,0,"TE"
"071914_R3L","071914_R3L_LM1","NS","Littermate",54,"TE",5224,391.99,252.53,46.7,58.944,33.486,34.123,8.9862,1.9876,"TE","64_90",5.535728,5.464114,2.718611,"TE",20140719,20140730,"any","any","wt","wt","CD1/mixed","071914_R3L",81,26,64,0.8882592,0.403806,0,"TE"
