"Exp_date","Img_date","Experiment","Litter","Embryo_ID","Cellcount","TE_ICM","Treatment","Stage","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","litter.median","Identity.hc","count","pc.icm"
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH8",17,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",8,16.7469879518072,"morula",9,112.5
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH9",16,"in","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",5,16.7469879518072,"morula",5,100
20170225,20170302,"022517Spry_AH","AH","022517Spry_AH9",16,"out","Littermate","16_32","CD1/mixed","Spry4","wt","any","wt",5,16.7469879518072,"morula",11,220
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI1",103,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",28,89.2727272727273,"TE",75,267.857142857143
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI3",85,"TE","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",25,89.2727272727273,"TE",60,240
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI4",71,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",23,89.2727272727273,"TE",48,208.695652173913
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI5",80,"TE","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",29,89.2727272727273,"TE",51,175.862068965517
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI7",95,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",30,89.2727272727273,"TE",65,216.666666666667
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI8",94,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",23,89.2727272727273,"TE",71,308.695652173913
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK1",75,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",30,87.2222222222222,"TE",45,150
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK10",81,"TE","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",27,87.2222222222222,"TE",54,200
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK2",76,"TE","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",27,87.2222222222222,"TE",49,181.481481481481
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK3",90,"TE","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",32,87.2222222222222,"TE",58,181.25
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK4",90,"TE","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",30,87.2222222222222,"TE",60,200
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK5",57,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",24,87.2222222222222,"TE",33,137.5
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK7",107,"TE","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",42,87.2222222222222,"TE",65,154.761904761905
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK8",96,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",33,87.2222222222222,"TE",63,190.909090909091
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK9",93,"TE","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",32,87.2222222222222,"TE",61,190.625
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL1",99,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",30,94.0990712074303,"TE",69,230
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL2",110,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",43,94.0990712074303,"TE",67,155.813953488372
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL3",89,"TE","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",23,94.0990712074303,"TE",66,286.95652173913
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL4",96,"TE","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",42,94.0990712074303,"TE",54,128.571428571429
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL5",89,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",35,94.0990712074303,"TE",54,154.285714285714
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL6",98,"TE","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",34,94.0990712074303,"TE",64,188.235294117647
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL8",65,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",26,94.0990712074303,"TE",39,150
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM1",214,"TE","Littermate",">150","CD1/mixed","Spry4","het","any","wt",86,189.177777777778,"TE",128,148.837209302326
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM2",182,"TE","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",82,189.177777777778,"TE",100,121.951219512195
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM3",219,"TE","Littermate",">150","CD1/mixed","Spry4","het","any","wt",84,189.177777777778,"TE",135,160.714285714286
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM4",180,"TE","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",76,189.177777777778,"TE",104,136.842105263158
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM5",223,"TE","Littermate",">150","CD1/mixed","Spry4","het","any","wt",97,189.177777777778,"TE",126,129.896907216495
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM6",127,"TE","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",40,189.177777777778,"TE",87,217.5
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM7",115,"TE","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",40,189.177777777778,"TE",75,187.5
20170504,20170511,"050417Spry_AN","AN","050417Spry_AN1",66,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",33,80.6340425531915,"TE",33,100
20170504,20170511,"050417Spry_AN","AN","050417Spry_AN2",72,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",21,80.6340425531915,"TE",51,242.857142857143
20170504,20170511,"050417Spry_AN","AN","050417Spry_AN3",97,"TE","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",25,80.6340425531915,"TE",72,288
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO2",142,"TE","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",53,131.232061068702,"TE",89,167.924528301887
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO3",128,"TE","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",50,131.232061068702,"TE",78,156
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO5",128,"TE","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",36,131.232061068702,"TE",92,255.555555555556
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO6",129,"TE","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",49,131.232061068702,"TE",80,163.265306122449
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO7",128,"TE","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",44,131.232061068702,"TE",84,190.909090909091
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP2",123,"TE","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",42,145.745152354571,"TE",81,192.857142857143
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP3",137,"TE","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",52,145.745152354571,"TE",85,163.461538461538
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP4",163,"TE","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",61,145.745152354571,"TE",102,167.213114754098
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP5",144,"TE","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",59,145.745152354571,"TE",85,144.067796610169
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP6",155,"TE","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",45,145.745152354571,"TE",110,244.444444444444
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ1",162,"TE","Littermate",">150","CD1/mixed","Spry4","het","any","wt",72,151.656,"TE",90,125
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ2",128,"TE","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",33,151.656,"TE",95,287.878787878788
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ4",143,"TE","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",48,151.656,"TE",95,197.916666666667
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ5",173,"TE","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",84,151.656,"TE",89,105.952380952381
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ6",144,"TE","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",64,151.656,"TE",80,125
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU1",94,"TE","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",33,98.5118644067797,"TE",61,184.848484848485
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU2",97,"TE","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",31,98.5118644067797,"TE",66,212.903225806452
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU3",104,"TE","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",34,98.5118644067797,"TE",70,205.882352941176
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV1",28,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",10,25.77,"morula",10,100
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV1",28,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",10,25.77,"morula",18,180
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV2",16,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",2,25.77,"morula",2,100
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV2",16,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",2,25.77,"morula",14,700
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV3",28,"in","Littermate","16_32","CD1/mixed","Spry4","ko","any","wt",7,25.77,"morula",7,100
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV3",28,"out","Littermate","16_32","CD1/mixed","Spry4","ko","any","wt",7,25.77,"morula",21,300
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV4",23,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",6,25.77,"morula",6,100
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV4",23,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",6,25.77,"morula",17,283.333333333333
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV5",32,"TE","Littermate","32_64","CD1/mixed","Spry4","ko","any","wt",11,25.77,"TE",21,190.909090909091
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV6",25,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",6,25.77,"morula",6,100
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV6",25,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",6,25.77,"morula",19,316.666666666667
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV7",24,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",5,25.77,"morula",5,100
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV7",24,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",5,25.77,"morula",19,380
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV8",24,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",6,25.77,"morula",6,100
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV8",24,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",6,25.77,"morula",18,300
20161012,20161025,"101216Spry4_A","A","101216Spry4_A1",159,"TE","Littermate",">150","CD1/mixed","Spry4","het","any","wt",60,107.789724072312,"TE",99,165
20161012,20161025,"101216Spry4_A","A","101216Spry4_A2",142,"TE","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",50,107.789724072312,"TE",92,184
20161012,20161025,"101216Spry4_A","A","101216Spry4_A3",176,"TE","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",64,107.789724072312,"TE",112,175
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B1",48,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,89.640171858217,"TE",32,200
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B2",55,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",26,89.640171858217,"TE",29,111.538461538462
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B3",61,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",25,89.640171858217,"TE",36,144
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B4",60,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,89.640171858217,"TE",33,122.222222222222
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B5",60,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",21,89.640171858217,"TE",39,185.714285714286
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B6",57,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,89.640171858217,"TE",30,111.111111111111
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B10",61,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,89.640171858217,"TE",34,125.925925925926
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B11",48,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",23,89.640171858217,"TE",25,108.695652173913
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B7",62,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",29,89.640171858217,"TE",33,113.793103448276
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B8",56,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",29,89.640171858217,"TE",27,93.1034482758621
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B9",40,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",17,89.640171858217,"TE",23,135.294117647059
20161017,20161025,"101716Spry_C","C","101716Spry_C1",187,"TE","Littermate",">150","CD1/mixed","Spry4","het","any","wt",72,106.659178931061,"TE",115,159.722222222222
20161017,20161025,"101716Spry_C","C","101716Spry_C2",142,"TE","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",45,106.659178931061,"TE",97,215.555555555556
20161018,20161025,"101816Spry_D","D","101816Spry_D1",124,"TE","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",39,84.2827949901121,"TE",85,217.948717948718
20161018,20161025,"101816Spry_D","D","101816Spry_D2",102,"TE","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",35,84.2827949901121,"TE",67,191.428571428571
20161018,20161025,"101816Spry_D","D","101816Spry_D3",73,"TE","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",20,84.2827949901121,"TE",53,265
20161018,20161025,"101816Spry_D","D","101816Spry_D4",109,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",26,84.28279,"TE",41,157.692307692308
20161018,20161025,"101816Spry_D","D","101816Spry_D4",109,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",26,84.2827949901121,"TE",42,161.538461538462
20161018,20161025,"101816Spry_D","D","101816Spry_D5",111,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",27,84.28279,"TE",28,103.703703703704
20161018,20161025,"101816Spry_D","D","101816Spry_D5",111,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",27,84.2827949901121,"TE",56,207.407407407407
20161018,20161025,"101816Spry_D","D","101816Spry_D6",110,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",27,84.28279,"TE",1,3.7037037037037
20161018,20161025,"101816Spry_D","D","101816Spry_D6",110,"TE","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",27,84.2827949901121,"TE",82,303.703703703704
20161018,20161025,"101816Spry_Ea","E","101816Spry_E1",63,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",30,55.1236,"TE",33,110
20161018,20161025,"101816Spry_Ea","E","101816Spry_E2",45,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",18,55.1236,"TE",27,150
20161018,20161025,"101816Spry_Ea","E","101816Spry_E3",32,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,55.1236,"TE",16,100
20161018,20161025,"101816Spry_Ea","E","101816Spry_E4",32,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",16,55.1236,"TE",16,100
20161018,20161025,"101816Spry_Ea","E","101816Spry_E5",50,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",25,55.1236,"TE",25,100
20161018,20161025,"101816Spry_Ea","E","101816Spry_E6",52,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,55.1236,"TE",25,92.5925925925926
20161018,20161025,"101816Spry_Eb","E","101816Spry_E10",50,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",19,55.1236,"TE",31,163.157894736842
20161018,20161025,"101816Spry_Eb","E","101816Spry_E13",41,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",17,55.1236,"TE",24,141.176470588235
20161018,20161025,"101816Spry_Eb","E","101816Spry_E7",40,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,55.1236,"TE",24,150
20161018,20161025,"101816Spry_Eb","E","101816Spry_E8",35,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",17,55.1236,"TE",18,105.882352941176
20161018,20161025,"101816Spry_Eb","E","101816Spry_E9",59,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",26,55.1236,"TE",33,126.923076923077
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA1",65,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",21,65.9542,"TE",44,209.52380952381
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA10",67,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",22,65.9542,"TE",45,204.545454545455
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA2",64,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",24,65.9542,"TE",40,166.666666666667
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA4",64,"TE","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",24,65.9542,"TE",40,166.666666666667
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA5",63,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",21,65.9542,"TE",42,200
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA6",79,"TE","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",23,65.9542,"TE",56,243.478260869565
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA7",62,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",29,65.9542,"TE",33,113.793103448276
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA9",60,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",24,65.9542,"TE",36,150
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB1",15,"in","Littermate","8_16","CD1/mixed","Spry4","ko","any","wt",1,15.51613,"morula",1,100
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB1",15,"out","Littermate","8_16","CD1/mixed","Spry4","ko","any","wt",1,15.51613,"morula",14,1400
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB12",16,"in","Littermate","16_32","CD1/mixed","Spry4","ko","any","wt",4,15.51613,"morula",4,100
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB12",16,"out","Littermate","16_32","CD1/mixed","Spry4","ko","any","wt",4,15.51613,"morula",12,300
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB2",15,"in","Littermate","8_16","CD1/mixed","Spry4","ko","any","wt",1,15.51613,"morula",1,100
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB2",15,"out","Littermate","8_16","CD1/mixed","Spry4","ko","any","wt",1,15.51613,"morula",14,1400
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB4",16,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",1,15.51613,"morula",1,100
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB4",16,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",1,15.51613,"morula",15,1500
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB7",15,"in","Littermate","8_16","CD1/mixed","Spry4","het","any","wt",2,15.51613,"morula",2,100
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB7",15,"out","Littermate","8_16","CD1/mixed","Spry4","het","any","wt",2,15.51613,"morula",13,650
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB9",16,"in","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",1,15.51613,"morula",1,100
20171020,20171025,"102017Spry_BB","BB","102017Spry_BB9",16,"out","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",1,15.51613,"morula",15,1500
20161025,20161102,"102516Spry_H","H","102516Spry_H1",89,"TE","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",35,76.53727,"TE",54,154.285714285714
20161025,20161102,"102516Spry_H","H","102516Spry_H10",63,"TE","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",28,76.53727,"TE",35,125
20161025,20161102,"102516Spry_H","H","102516Spry_H2",67,"TE","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",21,76.53727,"TE",46,219.047619047619
20161025,20161102,"102516Spry_H","H","102516Spry_H3",63,"TE","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",31,76.53727,"TE",32,103.225806451613
