"Experiment","Litter","Embryo_ID","Treatment","Cellcount","TE_ICM","icm.count","H_genotype","D_genotype","Embryo_size","t0.donor","donor.end","Identity.hc","lin.count","pc.icm"
"030217Xim_WT_AM","AM","030217Xim_WT_AM3","Chimera",171,"TE",39,"wt","CAG:H2B-GFP","Double",50,"[40,60)","TE",132,338.461538461538
"030217Xim_WT_AM","AM","030217Xim_WT_AM4","Chimera",192,"TE",44,"wt","CAG:H2B-GFP","Double",50,"[40,60)","TE",148,336.363636363636
"030217Xim_WT_AM","AM","030217Xim_WT_AM5","Chimera",181,"TE",43,"wt","CAG:H2B-GFP","Double",50,"[40,60)","TE",138,320.93023255814
"030217Xim_WT_AM","AM","030217Xim_WT_AM6","Chimera",170,"TE",31,"wt","CAG:H2B-GFP","Double",50,"[0,20)","TE",139,448.387096774193
"030217Xim_WT_AM","AM","030217Xim_WT_AM7","Control",81,"TE",20,"wt",NA,"Single",0,"[0,20)","TE",61,305
"031818Xim_WT_AN","AN","031818Xim_WT_AN1","Chimera",104,"TE",20,"wt","CAG:H2B-GFP","Single",75,"[80,100]","TE",84,420
"031818Xim_WT_AN","AN","031818Xim_WT_AN10","Chimera",99,"TE",14,"wt","CAG:H2B-GFP","Single",75,"[60,80)","TE",85,607.142857142857
"031818Xim_WT_AN","AN","031818Xim_WT_AN11","Chimera",135,"TE",17,"wt","CAG:H2B-GFP","Single",75,"[40,60)","TE",118,694.117647058824
"031818Xim_WT_AN","AN","031818Xim_WT_AN12","Chimera",106,"TE",10,"wt","CAG:H2B-GFP","Single",75,"[80,100]","TE",96,960
"031818Xim_WT_AN","AN","031818Xim_WT_AN13","Chimera",98,"TE",17,"wt","CAG:H2B-GFP","Single",75,"[80,100]","TE",81,476.470588235294
"031818Xim_WT_AN","AN","031818Xim_WT_AN14","Control",132,"TE",23,"wt",NA,"Single",0,"[0,20)","TE",109,473.913043478261
"031818Xim_WT_AN","AN","031818Xim_WT_AN15","Control",113,"TE",15,"wt",NA,"Single",0,"[0,20)","TE",98,653.333333333333
"031818Xim_WT_AN","AN","031818Xim_WT_AN2","Chimera",89,"TE",10,"wt","CAG:H2B-GFP","Single",75,"[60,80)","TE",79,790
"031818Xim_WT_AN","AN","031818Xim_WT_AN3","Chimera",81,"TE",13,"wt","CAG:H2B-GFP","Single",75,"[80,100]","TE",68,523.076923076923
"031818Xim_WT_AN","AN","031818Xim_WT_AN4","Chimera",106,"TE",18,"wt","CAG:H2B-GFP","Single",75,"[60,80)","TE",88,488.888888888889
"031818Xim_WT_AN","AN","031818Xim_WT_AN5","Chimera",82,"TE",21,"wt","CAG:H2B-GFP","Single",75,"[80,100]","TE",61,290.47619047619
"031818Xim_WT_AN","AN","031818Xim_WT_AN6","Chimera",109,"TE",17,"wt","CAG:H2B-GFP","Single",75,"[80,100]","TE",92,541.176470588235
"031818Xim_WT_AN","AN","031818Xim_WT_AN7","Chimera",91,"TE",7,"wt","CAG:H2B-GFP","Single",75,"[0,20)","TE",84,1200
"031818Xim_WT_AN","AN","031818Xim_WT_AN8","Chimera",114,"TE",28,"wt","CAG:H2B-GFP","Single",75,"[80,100]","TE",86,307.142857142857
"031818Xim_WT_AN","AN","031818Xim_WT_AN9","Chimera",105,"TE",16,"wt","CAG:H2B-GFP","Single",75,"[60,80)","TE",89,556.25
"031818Xim_WT_AO","AO","031818Xim_WT_AO1","Chimera",117,"TE",14,"wt","CAG:H2B-GFP","Single",50,"[60,80)","TE",103,735.714285714286
"031818Xim_WT_AO","AO","031818Xim_WT_AO10","Chimera",95,"TE",20,"wt","CAG:H2B-GFP","Single",50,"[40,60)","TE",75,375
"031818Xim_WT_AO","AO","031818Xim_WT_AO11","Chimera",119,"TE",23,"wt","CAG:H2B-GFP","Single",50,"[20,40)","TE",96,417.391304347826
"031818Xim_WT_AO","AO","031818Xim_WT_AO12","Chimera",87,"TE",17,"wt","CAG:H2B-GFP","Single",50,"[40,60)","TE",70,411.764705882353
"031818Xim_WT_AO","AO","031818Xim_WT_AO13","Chimera",91,"TE",29,"wt","CAG:H2B-GFP","Single",50,"[60,80)","TE",62,213.793103448276
"031818Xim_WT_AO","AO","031818Xim_WT_AO14","Chimera",98,"TE",20,"wt","CAG:H2B-GFP","Single",50,"[20,40)","TE",78,390
"031818Xim_WT_AO","AO","031818Xim_WT_AO15","Chimera",107,"TE",23,"wt","CAG:H2B-GFP","Single",50,"[60,80)","TE",84,365.217391304348
"031818Xim_WT_AO","AO","031818Xim_WT_AO16","Chimera",90,"TE",19,"wt","CAG:H2B-GFP","Single",50,"[60,80)","TE",71,373.684210526316
"031818Xim_WT_AO","AO","031818Xim_WT_AO17","Chimera",108,"TE",25,"wt","CAG:H2B-GFP","Single",50,"[80,100]","TE",83,332
"031818Xim_WT_AO","AO","031818Xim_WT_AO18","Chimera",83,"TE",18,"wt","CAG:H2B-GFP","Single",50,"[80,100]","TE",65,361.111111111111
"031818Xim_WT_AO","AO","031818Xim_WT_AO19","Control",96,"TE",9,"wt",NA,"Single",0,"[0,20)","TE",87,966.666666666667
"031818Xim_WT_AO","AO","031818Xim_WT_AO2","Chimera",79,"TE",23,"wt","CAG:H2B-GFP","Single",50,"[80,100]","TE",56,243.478260869565
"031818Xim_WT_AO","AO","031818Xim_WT_AO3","Chimera",93,"TE",22,"wt","CAG:H2B-GFP","Single",50,"[20,40)","TE",71,322.727272727273
"031818Xim_WT_AO","AO","031818Xim_WT_AO4","Chimera",96,"TE",19,"wt","CAG:H2B-GFP","Single",50,"[60,80)","TE",77,405.263157894737
"031818Xim_WT_AO","AO","031818Xim_WT_AO5","Chimera",111,"TE",22,"wt","CAG:H2B-GFP","Single",50,"[60,80)","TE",89,404.545454545455
"031818Xim_WT_AO","AO","031818Xim_WT_AO6","Chimera",97,"TE",13,"wt","CAG:H2B-GFP","Single",50,"[80,100]","TE",84,646.153846153846
"031818Xim_WT_AO","AO","031818Xim_WT_AO7","Chimera",106,"TE",23,"wt","CAG:H2B-GFP","Single",50,"[40,60)","TE",83,360.869565217391
"031818Xim_WT_AO","AO","031818Xim_WT_AO8","Chimera",72,"TE",9,"wt","CAG:H2B-GFP","Single",50,"[80,100]","TE",63,700
"031818Xim_WT_AO","AO","031818Xim_WT_AO9","Chimera",63,"TE",15,"wt","CAG:H2B-GFP","Single",50,"[40,60)","TE",48,320
"041318Xim_G6_AW","AW","041318Xim_G6_AW1","Control",80,"TE",24,"CAG:H2B-GFP",NA,"Single",0,"[0,20)","TE",56,233.333333333333
"041318Xim_G6_AW","AW","041318Xim_G6_AW10","Control",61,"TE",15,"wt",NA,"Single",0,"[0,20)","TE",46,306.666666666667
"041318Xim_G6_AW","AW","041318Xim_G6_AW11","Chimera",93,"TE",33,"het","CAG:H2B-GFP","Single",50,"[60,80)","TE",60,181.818181818182
"041318Xim_G6_AW","AW","041318Xim_G6_AW12","Chimera",98,"TE",30,"mosaic","CAG:H2B-GFP","Single",50,"[40,60)","TE",68,226.666666666667
"041318Xim_G6_AW","AW","041318Xim_G6_AW13","Chimera",65,"TE",15,"ko","CAG:H2B-GFP","Single",50,"[80,100]","TE",50,333.333333333333
"041318Xim_G6_AW","AW","041318Xim_G6_AW14","Chimera",75,"TE",13,"het","CAG:H2B-GFP","Single",50,"[60,80)","TE",62,476.923076923077
"041318Xim_G6_AW","AW","041318Xim_G6_AW15","Chimera",84,"TE",30,"mosaic","CAG:H2B-GFP","Single",50,"[40,60)","TE",54,180
"041318Xim_G6_AW","AW","041318Xim_G6_AW16","Chimera",75,"TE",29,"mosaic","CAG:H2B-GFP","Single",50,"[40,60)","TE",46,158.620689655172
"041318Xim_G6_AW","AW","041318Xim_G6_AW17","Chimera",96,"TE",20,"het","CAG:H2B-GFP","Single",50,"[60,80)","TE",76,380
"041318Xim_G6_AW","AW","041318Xim_G6_AW18","Chimera",86,"TE",25,"mosaic","CAG:H2B-GFP","Single",50,"[20,40)","TE",61,244
"041318Xim_G6_AW","AW","041318Xim_G6_AW19","Chimera",97,"TE",31,"het","CAG:H2B-GFP","Single",50,"[80,100]","TE",66,212.903225806452
"041318Xim_G6_AW","AW","041318Xim_G6_AW2","Control",97,"TE",25,"CAG:H2B-GFP",NA,"Single",0,"[0,20)","TE",72,288
"041318Xim_G6_AW","AW","041318Xim_G6_AW20","Chimera",92,"TE",32,"mosaic","CAG:H2B-GFP","Single",50,"[60,80)","TE",60,187.5
"041318Xim_G6_AW","AW","041318Xim_G6_AW21","Chimera",103,"TE",29,"mosaic","CAG:H2B-GFP","Single",50,"[80,100]","TE",74,255.172413793103
"041318Xim_G6_AW","AW","041318Xim_G6_AW22","Chimera",155,"TE",68,"ko","CAG:H2B-GFP","Double",50,"[60,80)","TE",87,127.941176470588
"041318Xim_G6_AW","AW","041318Xim_G6_AW23","Chimera",152,"TE",62,"het","CAG:H2B-GFP","Double",50,"[60,80)","TE",90,145.161290322581
"041318Xim_G6_AW","AW","041318Xim_G6_AW24","Chimera",166,"TE",45,"het","CAG:H2B-GFP","Double",50,"[40,60)","TE",121,268.888888888889
"041318Xim_G6_AW","AW","041318Xim_G6_AW25","Chimera",128,"TE",45,"het","CAG:H2B-GFP","Double",50,"[40,60)","TE",83,184.444444444444
"041318Xim_G6_AW","AW","041318Xim_G6_AW3","Control",101,"TE",19,"CAG:H2B-GFP",NA,"Single",0,"[0,20)","TE",82,431.578947368421
"041318Xim_G6_AW","AW","041318Xim_G6_AW4","Control",45,"TE",10,"wt",NA,"Single",0,"[0,20)","TE",35,350
"041318Xim_G6_AW","AW","041318Xim_G6_AW5","Control",81,"TE",20,"wt",NA,"Single",0,"[0,20)","TE",61,305
"041318Xim_G6_AW","AW","041318Xim_G6_AW6","Control",92,"TE",19,"wt",NA,"Single",0,"[0,20)","TE",73,384.210526315789
"041318Xim_G6_AW","AW","041318Xim_G6_AW7","Control",50,"TE",13,"wt",NA,"Single",0,"[0,20)","TE",37,284.615384615385
"041318Xim_G6_AW","AW","041318Xim_G6_AW8","Control",58,"TE",8,"wt",NA,"Single",0,"[0,20)","TE",50,625
"041318Xim_G6_AW","AW","041318Xim_G6_AW9","Control",89,"TE",18,"wt",NA,"Single",0,"[0,20)","TE",71,394.444444444444
"041818Xim_G6_AY","AY","041818Xim_G6_AY1","Control",109,"TE",24,"wt",NA,"Single",0,"[0,20)","TE",85,354.166666666667
"041818Xim_G6_AY","AY","041818Xim_G6_AY10","Chimera",116,"TE",31,"het","CAG:H2B-GFP","Single",25,"[0,20)","TE",85,274.193548387097
"041818Xim_G6_AY","AY","041818Xim_G6_AY11","Chimera",98,"TE",19,"het","CAG:H2B-GFP","Single",25,"[40,60)","TE",79,415.789473684211
"041818Xim_G6_AY","AY","041818Xim_G6_AY12","Chimera",122,"TE",37,"het","CAG:H2B-GFP","Single",25,"[0,20)","TE",85,229.72972972973
"041818Xim_G6_AY","AY","041818Xim_G6_AY13","Chimera",93,"TE",45,"het","CAG:H2B-GFP","Single",25,"[0,20)","TE",48,106.666666666667
"041818Xim_G6_AY","AY","041818Xim_G6_AY14","Chimera",102,"TE",33,"ko","CAG:H2B-GFP","Single",25,"[0,20)","TE",69,209.090909090909
"041818Xim_G6_AY","AY","041818Xim_G6_AY15","Chimera",73,"TE",16,"het","CAG:H2B-GFP","Single",25,"[0,20)","TE",57,356.25
"041818Xim_G6_AY","AY","041818Xim_G6_AY16","Chimera",96,"TE",28,"ko","CAG:H2B-GFP","Single",25,"[40,60)","TE",68,242.857142857143
"041818Xim_G6_AY","AY","041818Xim_G6_AY3","Control",95,"TE",17,"wt",NA,"Single",0,"[0,20)","TE",78,458.823529411765
"041818Xim_G6_AY","AY","041818Xim_G6_AY4","Control",108,"TE",20,"wt",NA,"Single",0,"[0,20)","TE",88,440
"041818Xim_G6_AY","AY","041818Xim_G6_AY5","Control",96,"TE",25,"wt",NA,"Single",0,"[0,20)","TE",71,284
"041818Xim_G6_AY","AY","041818Xim_G6_AY6","Control",102,"TE",26,"wt",NA,"Single",0,"[0,20)","TE",76,292.307692307692
"041818Xim_G6_AY","AY","041818Xim_G6_AY7","Control",63,"TE",20,"wt",NA,"Single",0,"[0,20)","TE",43,215
"041818Xim_G6_AY","AY","041818Xim_G6_AY8","Chimera",89,"TE",26,"het","CAG:H2B-GFP","Single",25,"[0,20)","TE",63,242.307692307692
"041818Xim_G6_AY","AY","041818Xim_G6_AY9","Chimera",88,"TE",16,"het","CAG:H2B-GFP","Single",25,"[0,20)","TE",72,450
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ1","Control",105,"TE",17,"wt",NA,"Single",0,"[0,20)","TE",88,517.647058823529
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ10","Control",82,"TE",13,"CAG:H2B-GFP",NA,"Single",0,"[0,20)","TE",69,530.769230769231
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ11","Control",103,"TE",11,"wt",NA,"Single",0,"[0,20)","TE",92,836.363636363636
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ12","Chimera",57,"TE",27,"ko","CAG:H2B-GFP","Single",25,"[20,40)","TE",30,111.111111111111
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ13","Chimera",97,"TE",17,"het","CAG:H2B-GFP","Single",25,"[0,20)","TE",80,470.588235294118
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ14","Chimera",85,"TE",33,"ko","CAG:H2B-GFP","Single",25,"[20,40)","TE",52,157.575757575758
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ15","Chimera",74,"TE",24,"het","CAG:H2B-GFP","Single",25,"[0,20)","TE",50,208.333333333333
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ16","Chimera",100,"TE",15,"het","CAG:H2B-GFP","Single",25,"[20,40)","TE",85,566.666666666667
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ17","Chimera",90,"TE",19,"het","CAG:H2B-GFP","Single",25,"[0,20)","TE",71,373.684210526316
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ18","Chimera",110,"TE",20,"het","CAG:H2B-GFP","Single",75,"[80,100]","TE",90,450
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ19","Chimera",87,"TE",16,"het","CAG:H2B-GFP","Single",75,"[80,100]","TE",71,443.75
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ2","Control",96,"TE",18,"wt",NA,"Single",0,"[0,20)","TE",78,433.333333333333
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ20","Chimera",90,"TE",23,"wt","CAG:H2B-GFP","Single",75,"[80,100]","TE",67,291.304347826087
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ21","Chimera",88,"TE",13,"ko","CAG:H2B-GFP","Single",75,"[80,100]","TE",75,576.923076923077
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ22","Chimera",104,"TE",27,"ko","CAG:H2B-GFP","Single",75,"[20,40)","TE",77,285.185185185185
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ23","Chimera",95,"TE",18,"het","CAG:H2B-GFP","Single",75,"[80,100]","TE",77,427.777777777778
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ24","Chimera",114,"TE",17,"mosaic","CAG:H2B-GFP","Single",75,"[80,100]","TE",97,570.588235294118
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ25","Chimera",108,"TE",29,"het","CAG:H2B-GFP","Single",75,"[80,100]","TE",79,272.413793103448
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ3","Control",113,"TE",25,"wt",NA,"Single",0,"[0,20)","TE",88,352
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ4","Control",103,"TE",23,"wt",NA,"Single",0,"[0,20)","TE",80,347.826086956522
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ5","Control",107,"TE",15,"wt",NA,"Single",0,"[0,20)","TE",92,613.333333333333
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ6","Control",111,"TE",23,"wt",NA,"Single",0,"[0,20)","TE",88,382.608695652174
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ8","Control",78,"TE",5,"wt",NA,"Single",0,"[0,20)","TE",73,1460
"041918Xim_G6_AZ","AZ","041918Xim_G6_AZ9","Control",110,"TE",16,"wt",NA,"Single",0,"[0,20)","TE",94,587.5
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ1","Chimera",95,"TE",19,"het","CAG:H2B-GFP","Single",25,"[0,20)","TE",76,400
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ10","Chimera",78,"TE",16,"het","CAG:H2B-GFP","Single",25,"[0,20)","TE",62,387.5
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ11","Control",103,"TE",13,"wt",NA,"Single",0,"[0,20)","TE",90,692.307692307692
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ12","Control",87,"TE",22,"wt",NA,"Single",0,"[0,20)","TE",65,295.454545454545
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ13","Control",99,"TE",23,"wt",NA,"Single",0,"[0,20)","TE",76,330.434782608696
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ14","Control",105,"TE",27,"wt",NA,"Single",0,"[0,20)","TE",78,288.888888888889
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ15","Control",105,"TE",22,"wt",NA,"Single",0,"[0,20)","TE",83,377.272727272727
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ16","Control",101,"TE",20,"wt",NA,"Single",0,"[0,20)","TE",81,405
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ2","Chimera",98,"TE",23,"ko","CAG:H2B-GFP","Single",25,"[0,20)","TE",75,326.086956521739
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ3","Chimera",90,"TE",31,"ko","CAG:H2B-GFP","Single",25,"[0,20)","TE",59,190.322580645161
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ4","Chimera",75,"TE",29,"ko","CAG:H2B-GFP","Single",25,"[0,20)","TE",46,158.620689655172
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ5","Chimera",91,"TE",18,"het","CAG:H2B-GFP","Single",25,"[20,40)","TE",73,405.555555555556
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ6","Chimera",99,"TE",12,"ko","CAG:H2B-GFP","Single",25,"[80,100]","TE",87,725
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ7","Chimera",85,"TE",9,"het","CAG:H2B-GFP","Single",25,"[40,60)","TE",76,844.444444444444
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ8","Chimera",88,"TE",14,"het","CAG:H2B-GFP","Single",25,"[20,40)","TE",74,528.571428571429
"042617Xim_G6_AQ","AQ","042617Xim_G6_AQ9","Chimera",75,"TE",19,"ko","CAG:H2B-GFP","Single",25,"[0,20)","TE",56,294.736842105263
"042617Xim_G6_AR","AR","042617Xim_G6_AR1","Chimera",85,"TE",33,"ko","CAG:H2B-GFP","Single",50,"[20,40)","TE",52,157.575757575758
"042617Xim_G6_AR","AR","042617Xim_G6_AR10","Chimera",87,"TE",21,"het","CAG:H2B-GFP","Single",50,"[20,40)","TE",66,314.285714285714
"042617Xim_G6_AR","AR","042617Xim_G6_AR11","Control",104,"TE",24,"wt",NA,"Single",0,"[0,20)","TE",80,333.333333333333
"042617Xim_G6_AR","AR","042617Xim_G6_AR12","Control",93,"TE",18,"wt",NA,"Single",0,"[0,20)","TE",75,416.666666666667
"042617Xim_G6_AR","AR","042617Xim_G6_AR13","Control",75,"TE",15,"wt",NA,"Single",0,"[0,20)","TE",60,400
"042617Xim_G6_AR","AR","042617Xim_G6_AR14","Control",90,"TE",16,"wt",NA,"Single",0,"[0,20)","TE",74,462.5
"042617Xim_G6_AR","AR","042617Xim_G6_AR15","Control",90,"TE",19,"wt",NA,"Single",0,"[0,20)","TE",71,373.684210526316
"042617Xim_G6_AR","AR","042617Xim_G6_AR16","Control",110,"TE",21,"wt",NA,"Single",0,"[0,20)","TE",89,423.809523809524
"042617Xim_G6_AR","AR","042617Xim_G6_AR2","Chimera",105,"TE",19,"ko","CAG:H2B-GFP","Single",50,"[80,100]","TE",86,452.631578947368
"042617Xim_G6_AR","AR","042617Xim_G6_AR3","Chimera",77,"TE",15,"ko","CAG:H2B-GFP","Single",50,"[40,60)","TE",62,413.333333333333
"042617Xim_G6_AR","AR","042617Xim_G6_AR4","Chimera",108,"TE",14,"het","CAG:H2B-GFP","Single",50,"[40,60)","TE",94,671.428571428571
"042617Xim_G6_AR","AR","042617Xim_G6_AR5","Chimera",148,"TE",37,"ko","CAG:H2B-GFP","Single",50,"[40,60)","TE",111,300
"042617Xim_G6_AR","AR","042617Xim_G6_AR6","Chimera",90,"TE",11,"het","CAG:H2B-GFP","Single",50,"[40,60)","TE",79,718.181818181818
"042617Xim_G6_AR","AR","042617Xim_G6_AR8","Chimera",114,"TE",16,"het","CAG:H2B-GFP","Single",50,"[20,40)","TE",98,612.5
"042617Xim_G6_AR","AR","042617Xim_G6_AR9","Chimera",105,"TE",29,"het","CAG:H2B-GFP","Single",50,"[20,40)","TE",76,262.068965517241
"050118Xim_G6_BA","BA","050118Xim_G6_BA1","Control",110,"TE",20,"wt",NA,"Single",0,"[0,20)","TE",90,450
"050118Xim_G6_BA","BA","050118Xim_G6_BA2","Control",91,"TE",20,"wt",NA,"Single",0,"[0,20)","TE",71,355
"050118Xim_G6_BA","BA","050118Xim_G6_BA3","Chimera",132,"TE",27,"mosaic","CAG:H2B-GFP","Double",50,"[60,80)","TE",105,388.888888888889
"050118Xim_G6_BA","BA","050118Xim_G6_BA4","Chimera",143,"TE",41,"het","CAG:H2B-GFP","Double",50,"[40,60)","TE",102,248.780487804878
"050118Xim_G6_BA","BA","050118Xim_G6_BA5","Chimera",154,"TE",49,"ko","CAG:H2B-GFP","Double",50,"[40,60)","TE",105,214.285714285714
"050118Xim_G6_BA","BA","050118Xim_G6_BA6","Chimera",162,"TE",36,"het","CAG:H2B-GFP","Double",50,"[60,80)","TE",126,350
"050118Xim_G6_BA","BA","050118Xim_G6_BA7","Chimera",158,"TE",58,"mosaic","CAG:H2B-GFP","Double",50,"[20,40)","TE",100,172.413793103448
"050118Xim_G6_BA","BA","050118Xim_G6_BA8","Chimera",138,"TE",68,"ko","CAG:H2B-GFP","Double",50,"[40,60)","TE",70,102.941176470588
"050118Xim_G6_BA","BA","050118Xim_G6_BA9","Chimera",124,"TE",36,"ko","CAG:H2B-GFP","Double",50,"[40,60)","TE",88,244.444444444444
"050718Xim_WT_BB","BB","050718Xim_WT_BB2","Control",155,"TE",27,"wt",NA,"Single",0,"[0,20)","TE",128,474.074074074074
"050718Xim_WT_BB","BB","050718Xim_WT_BB3","Control",111,"TE",23,"wt",NA,"Single",0,"[0,20)","TE",88,382.608695652174
"050718Xim_WT_BB","BB","050718Xim_WT_BB6","Chimera",289,"TE",73,"wt","CAG:H2B-GFP","Double",50,"[40,60)","TE",216,295.890410958904
"050718Xim_WT_BB","BB","050718Xim_WT_BB7","Chimera",280,"TE",86,"wt","CAG:H2B-GFP","Double",50,"[60,80)","TE",194,225.581395348837
"050718Xim_WT_BB","BB","050718Xim_WT_BB8","Chimera",251,"TE",54,"wt","CAG:H2B-GFP","Double",50,"[60,80)","TE",197,364.814814814815
"050718Xim_WT_BB","BB","050718Xim_WT_BB9","Chimera",291,"TE",81,"wt","CAG:H2B-GFP","Double",50,"[40,60)","TE",210,259.259259259259
"050718Xim_WT_BC","BC","050718Xim_WT_BC1","Control",148,"TE",43,"wt",NA,"Single",0,"[0,20)","TE",105,244.186046511628
"050718Xim_WT_BC","BC","050718Xim_WT_BC2","Control",145,"TE",37,"wt",NA,"Single",0,"[0,20)","TE",108,291.891891891892
"050718Xim_WT_BC","BC","050718Xim_WT_BC5","Chimera",299,"TE",64,"wt","CAG:H2B-GFP","Double",50,"[60,80)","TE",235,367.1875
"050718Xim_WT_BC","BC","050718Xim_WT_BC6","Chimera",312,"TE",68,"wt","CAG:H2B-GFP","Double",50,"[20,40)","TE",244,358.823529411765
"053118Xim_G6_BF","BF","053118Xim_G6_BF1","Control",152,"TE",34,"wt",NA,"Single",0,"[0,20)","TE",118,347.058823529412
"053118Xim_G6_BF","BF","053118Xim_G6_BF11","Chimera",125,"TE",36,"mosaic","CAG:H2B-GFP","Single",50,"[60,80)","TE",89,247.222222222222
"053118Xim_G6_BF","BF","053118Xim_G6_BF12","Chimera",136,"TE",40,"mosaic","CAG:H2B-GFP","Single",50,"[80,100]","TE",96,240
"053118Xim_G6_BF","BF","053118Xim_G6_BF13","Chimera",117,"TE",37,"ko","CAG:H2B-GFP","Single",50,"[60,80)","TE",80,216.216216216216
"053118Xim_G6_BF","BF","053118Xim_G6_BF14","Chimera",126,"TE",39,"ko","CAG:H2B-GFP","Single",50,"[80,100]","TE",87,223.076923076923
"053118Xim_G6_BF","BF","053118Xim_G6_BF15","Chimera",121,"TE",38,"ko","CAG:H2B-GFP","Single",50,"[40,60)","TE",83,218.421052631579
"053118Xim_G6_BF","BF","053118Xim_G6_BF2","Control",99,"TE",8,"wt",NA,"Single",0,"[0,20)","TE",91,1137.5
"053118Xim_G6_BF","BF","053118Xim_G6_BF21","Chimera",138,"TE",31,"ko","CAG:H2B-GFP","Single",50,"[80,100]","TE",107,345.161290322581
"053118Xim_G6_BF","BF","053118Xim_G6_BF22","Chimera",121,"TE",43,"ko","CAG:H2B-GFP","Single",50,"[40,60)","TE",78,181.395348837209
"053118Xim_G6_BF","BF","053118Xim_G6_BF24","Chimera",148,"TE",44,"ko","CAG:H2B-GFP","Single",50,"[60,80)","TE",104,236.363636363636
"053118Xim_G6_BF","BF","053118Xim_G6_BF25","Chimera",131,"TE",33,"ko","CAG:H2B-GFP","Single",50,"[60,80)","TE",98,296.969696969697
"053118Xim_G6_BF","BF","053118Xim_G6_BF26","Chimera",127,"TE",37,"mosaic","CAG:H2B-GFP","Single",50,"[60,80)","TE",90,243.243243243243
"053118Xim_G6_BF","BF","053118Xim_G6_BF3","Control",113,"TE",7,"wt",NA,"Single",0,"[0,20)","TE",106,1514.28571428571
"053118Xim_G6_BF","BF","053118Xim_G6_BF4","Control",159,"TE",33,"wt",NA,"Single",0,"[0,20)","TE",126,381.818181818182
"053118Xim_G6_BF","BF","053118Xim_G6_BF5","Control",135,"TE",21,"wt",NA,"Single",0,"[0,20)","TE",114,542.857142857143
"053118Xim_G6_BF","BF","053118Xim_G6_BF7","Control",131,"TE",21,"wt",NA,"Single",0,"[0,20)","TE",110,523.809523809524
"053118Xim_G6_BG","BG","053118Xim_G6_BG1","Control",103,"TE",32,"ko",NA,"Single",0,"[0,20)","TE",71,221.875
"053118Xim_G6_BG","BG","053118Xim_G6_BG2","Control",139,"TE",44,"ko",NA,"Single",0,"[0,20)","TE",95,215.909090909091
"053118Xim_G6_BG","BG","053118Xim_G6_BG3","Control",93,"TE",13,"het",NA,"Single",0,"[0,20)","TE",80,615.384615384615
"053118Xim_G6_BG","BG","053118Xim_G6_BG4","Control",145,"TE",29,"het",NA,"Single",0,"[0,20)","TE",116,400
"053118Xim_G6_BG","BG","053118Xim_G6_BG6","Control",115,"TE",47,"ko",NA,"Single",0,"[0,20)","TE",68,144.68085106383
"053118Xim_G6_BG","BG","053118Xim_G6_BG7","Control",193,"TE",27,"het",NA,"Single",0,"[0,20)","TE",166,614.814814814815
"053118Xim_G6_BG","BG","053118Xim_G6_BG8","Control",103,"TE",28,"het",NA,"Single",0,"[0,20)","TE",75,267.857142857143
"053118Xim_G6_BG","BG","053118Xim_G6_BG9","Control",71,"TE",15,"ko",NA,"Single",0,"[0,20)","TE",56,373.333333333333
