"Exp_date","Img_date","Experiment","Litter","Embryo_ID","Cellcount","TE_ICM","Treatment","Stage","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","litter.median","Identity","count","pc.icm"
20160119,20160126,"011916_mzFGF4_F.ko","F","011916_mzFGF4_F5",102,"ICM","Littermate","90_120","CD1/mixed","Fgf4","ko","any","wt",46,92,"DP",0,0
20160119,20160126,"011916_mzFGF4_F.ko","F","011916_mzFGF4_F6",100,"ICM","Littermate","90_120","CD1/mixed","Fgf4","ko","any","wt",40,92,"DP",1,2.5
20160122,20160129,"012216_mzFGF4_G.ko","G","012216_mzFGF4_G1",121,"ICM","Littermate","120_150","CD1/mixed","Fgf4","ko","any","wt",70,129,"DP",0,0
20160122,20160129,"012216_mzFGF4_G.ko","G","012216_mzFGF4_G2",129,"ICM","Littermate","120_150","CD1/mixed","Fgf4","ko","any","wt",57,129,"DP",0,0
20160122,20160129,"012216_mzFGF4_G.ko","G","012216_mzFGF4_G4",86,"ICM","Littermate","64_90","CD1/mixed","Fgf4","ko","any","wt",43,129,"DP",2,4.65116279069767
20161208,20161215,"120816_mzFGF4_Y.ko","Y","120816_mzFGF4_Y2",55,"ICM","Littermate","32_64","CD1/mixed","Fgf4","ko","any","wt",20,55,"DP",0,0
20161208,20161215,"120816_mzFGF4_Y.ko","Y","120816_mzFGF4_Y3",44,"ICM","Littermate","32_64","CD1/mixed","Fgf4","ko","any","wt",15,55,"DP",1,6.66666666666667
20161208,20161215,"120816_mzFGF4_Z.ko","Z","120816_mzFGF4_Z2",109,"ICM","Littermate","90_120","CD1/mixed","Fgf4","ko","any","wt",44,109,"DP",0,0
20170320,20170328,"032017Abl_E.het","E","032017Abl_E1",56,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",18,69,"DP",1,5.55555555555556
20170320,20170328,"032017Abl_E.het","E","032017Abl_E2",61,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",31,69,"DP",14,45.1612903225806
20170320,20170328,"032017Abl_E.het","E","032017Abl_E3",84,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",21,69,"DP",1,4.76190476190476
20170323,20170328,"032317Abl_H.het","H","032317Abl_H1",34,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",14,31,"DP",9,64.2857142857143
20170323,20170328,"032317Abl_H.het","H","032317Abl_H2",37,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",15,31,"DP",7,46.6666666666667
20170323,20170328,"032317Abl_H.het","H","032317Abl_H3",36,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",15,31,"DP",7,46.6666666666667
20170323,20170328,"032317Abl_J.het","J","032317Abl_J1",126,"ICM","Littermate","120_150","CD1/mixed","Pdgfra","het","any","wt",39,124,"DP",0,0
20170323,20170328,"032317Abl_J.het","J","032317Abl_J2",124,"ICM","Littermate","120_150","CD1/mixed","Pdgfra","het","any","wt",30,124,"DP",0,0
20170323,20170329,"032317Abl_I.het","I","032317Abl_I1",69,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",19,72,"DP",7,36.8421052631579
20170323,20170329,"032317Abl_I.het","I","032317Abl_I2",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",16,72,"DP",1,6.25
20170323,20170329,"032317Abl_I.het","I","032317Abl_I3",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",14,72,"DP",1,7.14285714285714
20170323,20170329,"032317Abl_I.het","I","032317Abl_I4",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",27,72,"DP",18,66.6666666666667
20170323,20170329,"032317Abl_I.het","I","032317Abl_I5",72,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",26,72,"DP",5,19.2307692307692
20170323,20170329,"032317Abl_I.het","I","032317Abl_I6",91,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",23,72,"DP",0,0
20170323,20170329,"032317Abl_I.het","I","032317Abl_I7",66,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",26,72,"DP",6,23.0769230769231
20170323,20170329,"032317Abl_I.het","I","032317Abl_I8",78,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",22,72,"DP",7,31.8181818181818
20170323,20170329,"032317Abl_I.het","I","032317Abl_I9",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",17,72,"DP",2,11.7647058823529
20170330,20170411,"033017Abl_P.het","P","033017Abl_P1",94,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",34,105,"DP",0,0
20170330,20170411,"033017Abl_P.het","P","033017Abl_P2",105,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",30,105,"DP",0,0
20170330,20170411,"033017Abl_P.het","P","033017Abl_P3",93,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",12,105,"DP",0,0
20170330,20170411,"033017Abl_P.het","P","033017Abl_P4",112,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",24,105,"DP",3,12.5
20170330,20170411,"033017Abl_P.het","P","033017Abl_P5",113,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",22,105,"DP",0,0
20170403,20170419,"040317Abl_R.Littermate.Pdgfra.wt","R","040317Abl_R10",44,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",18,64,"DP",10,55.5555555555556
20170403,20170419,"040317Abl_R.Littermate.Pdgfra.wt","R","040317Abl_R11",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",27,64,"DP",13,48.1481481481481
20170403,20170419,"040317Abl_R.Littermate.Pdgfra.wt","R","040317Abl_R9",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",28,64,"DP",12,42.8571428571429
20170403,20170427,"040317Abl_Q.Littermate.Pdgfra.wt","Q","040317Abl_Q12",71,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",17,63,"DP",2,11.7647058823529
20170403,20170427,"040317Abl_Q.Littermate.Pdgfra.wt","Q","040317Abl_Q13",48,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",18,63,"DP",1,5.55555555555556
20170403,20170427,"040317Abl_Q.Littermate.Pdgfra.wt","Q","040317Abl_Q14",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",28,63,"DP",10,35.7142857142857
20170403,20170622,"040317Abl_S.Littermate.Pdgfra.wt","S","040317Abl_S6",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",31,62,"DP",15,48.3870967741936
20170403,20170622,"040317Abl_S.Littermate.Pdgfra.wt","S","040317Abl_S7",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",18,62,"DP",14,77.7777777777778
20170403,20170622,"040317Abl_S.Littermate.Pdgfra.wt","S","040317Abl_S8",57,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",17,62,"DP",6,35.2941176470588
20170403,20170622,"040317Abl_S.Littermate.Pdgfra.wt","S","040317Abl_S9",45,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",14,62,"DP",4,28.5714285714286
20170403,20170622,"040317Abl_T.Littermate.Pdgfra.wt","T","040317Abl_T3",77,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",27,77,"DP",3,11.1111111111111
20170403,20170622,"040317Abl_T.Littermate.Pdgfra.wt","T","040317Abl_T4",78,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",21,77,"DP",2,9.52380952380952
20170403,20170622,"040317Abl_T.Littermate.Pdgfra.wt","T","040317Abl_T5",74,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",30,77,"DP",6,20
20170405,20170626,"040517Abl_U.Littermate.Pdgfra.wt","U","040517Abl_U10",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,78,"DP",8,34.7826086956522
20170405,20170626,"040517Abl_U.Littermate.Pdgfra.wt","U","040517Abl_U11",71,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",20,78,"DP",1,5
20170405,20170626,"040517Abl_U.Littermate.Pdgfra.wt","U","040517Abl_U8",82,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",19,78,"DP",3,15.7894736842105
20170405,20170626,"040517Abl_U.Littermate.Pdgfra.wt","U","040517Abl_U9",78,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",29,78,"DP",6,20.6896551724138
20170405,20170626,"040517Abl_V.Littermate.Pdgfra.wt","V","040517Abl_V12",32,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",14,31,"DP",13,92.8571428571429
20170405,20170626,"040517Abl_V.Littermate.Pdgfra.wt","V","040517Abl_V13",32,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",13,31,"DP",10,76.9230769230769
20170411,20170711,"041117Abl_W.Littermate.Pdgfra.wt","W","041117Abl_W10",69,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",29,69,"DP",20,68.9655172413793
20170411,20170711,"041117Abl_W.Littermate.Pdgfra.wt","W","041117Abl_W11",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",25,69,"DP",2,8
20170418,20170427,"041817Pdgfra_AA.het","AA","041817Pdgfra_AA1",223,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",92,185,"DP",0,0
20170418,20170427,"041817Pdgfra_AA.het","AA","041817Pdgfra_AA3",177,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",64,185,"DP",2,3.125
20170418,20170427,"041817Pdgfra_AA.het","AA","041817Pdgfra_AA5",185,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",75,185,"DP",0,0
20170418,20170427,"041817Pdgfra_AA.ko","AA","041817Pdgfra_AA4",178,"ICM","Littermate",">150","CD1/mixed","Pdgfra","ko","any","wt",64,185,"DP",2,3.125
20170420,20170427,"042017Pdgfra_AB.het","AB","042017Pdgfra_AB1",176,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",90,176,"DP",0,0
20170420,20170427,"042017Pdgfra_AB.het","AB","042017Pdgfra_AB2",199,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",87,176,"DP",0,0
20170420,20170427,"042017Pdgfra_AB.het","AB","042017Pdgfra_AB4",118,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",38,176,"DP",0,0
20170420,20170427,"042017Pdgfra_AB.het","AB","042017Pdgfra_AB6",191,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",86,176,"DP",0,0
20170420,20170427,"042017Pdgfra_AB.wt","AB","042017Pdgfra_AB3",162,"ICM","Littermate",">150","CD1/mixed","Pdgfra","wt","any","wt",50,176,"DP",0,0
20170420,20170427,"042017Pdgfra_AC.het","AC","042017Pdgfra_AC2",158,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",54,168,"DP",0,0
20170420,20170427,"042017Pdgfra_AC.het","AC","042017Pdgfra_AC3",191,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",92,168,"DP",0,0
20170420,20170427,"042017Pdgfra_AC.het","AC","042017Pdgfra_AC4",168,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",70,168,"DP",0,0
20170420,20170427,"042017Pdgfra_AC.wt","AC","042017Pdgfra_AC1",151,"ICM","Littermate",">150","CD1/mixed","Pdgfra","wt","any","wt",47,168,"DP",0,0
20170421,20170427,"042117Pdgfra_AD.het","AD","042117Pdgfra_AD2",153,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",43,156,"DP",0,0
20170421,20170427,"042117Pdgfra_AD.wt","AD","042117Pdgfra_AD1",156,"ICM","Littermate",">150","CD1/mixed","Pdgfra","wt","any","wt",64,156,"DP",0,0
20170421,20170427,"042117Pdgfra_AD.wt","AD","042117Pdgfra_AD3",162,"ICM","Littermate",">150","CD1/mixed","Pdgfra","wt","any","wt",60,156,"DP",0,0
20170517,20170607,"051717Pdgfra_AE.het","AE","051717Pdgfra_AE1",148,"ICM","Littermate","120_150","CD1/mixed","Pdgfra","het","any","wt",47,173,"DP",0,0
20170517,20170607,"051717Pdgfra_AE.het","AE","051717Pdgfra_AE4",173,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",65,173,"DP",0,0
20170517,20170607,"051717Pdgfra_AE.het","AE","051717Pdgfra_AE5",193,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",63,173,"DP",0,0
20170517,20170607,"051717Pdgfra_AE.wt","AE","051717Pdgfra_AE2",143,"ICM","Littermate","120_150","CD1/mixed","Pdgfra","wt","any","wt",47,173,"DP",0,0
20170517,20170607,"051717Pdgfra_AE.wt","AE","051717Pdgfra_AE3",183,"ICM","Littermate",">150","CD1/mixed","Pdgfra","wt","any","wt",73,173,"DP",0,0
20170526,20170607,"052617Pdgfra_AF.het","AF","052617Pdgfra_AF1",90,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",25,99,"DP",0,0
20170526,20170607,"052617Pdgfra_AF.het","AF","052617Pdgfra_AF10",104,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",25,99,"DP",0,0
20170526,20170607,"052617Pdgfra_AF.het","AF","052617Pdgfra_AF11",99,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",37,99,"DP",0,0
20170526,20170607,"052617Pdgfra_AF.het","AF","052617Pdgfra_AF2",100,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",19,99,"DP",0,0
20170526,20170607,"052617Pdgfra_AF.het","AF","052617Pdgfra_AF3",108,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",37,99,"DP",0,0
20170526,20170607,"052617Pdgfra_AF.het","AF","052617Pdgfra_AF4",92,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",27,99,"DP",0,0
20170526,20170607,"052617Pdgfra_AF.ko","AF","052617Pdgfra_AF5",109,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","ko","any","wt",22,99,"DP",0,0
20170526,20170607,"052617Pdgfra_AF.ko","AF","052617Pdgfra_AF6",86,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","ko","any","wt",16,99,"DP",0,0
20170526,20170607,"052617Pdgfra_AF.wt","AF","052617Pdgfra_AF7",78,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",17,99,"DP",0,0
20170526,20170607,"052617Pdgfra_AF.wt","AF","052617Pdgfra_AF8",79,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",27,99,"DP",0,0
20170526,20170607,"052617Pdgfra_AF.wt","AF","052617Pdgfra_AF9",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",19,99,"DP",0,0
20170526,20170608,"052617Pdgfra_AG.het","AG","052617Pdgfra_AG3",102,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",19,102,"DP",0,0
20170526,20170608,"052617Pdgfra_AG.het","AG","052617Pdgfra_AG4",102,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",29,102,"DP",0,0
20170526,20170608,"052617Pdgfra_AG.het","AG","052617Pdgfra_AG6",75,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",14,102,"DP",1,7.14285714285714
20170526,20170608,"052617Pdgfra_AG.ko","AG","052617Pdgfra_AG2",106,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","ko","any","wt",30,102,"DP",0,0
20170526,20170608,"052617Pdgfra_AG.wt","AG","052617Pdgfra_AG1",86,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",23,102,"DP",0,0
20170526,20170608,"052617Pdgfra_AG.wt","AG","052617Pdgfra_AG5",100,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",33,102,"DP",0,0
20170528,20170608,"052817Pdgfra_AH.het","AH","052817Pdgfra_AH1",152,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",31,152,"DP",0,0
20170528,20170608,"052817Pdgfra_AH.het","AH","052817Pdgfra_AH5",162,"ICM","Littermate",">150","CD1/mixed","Pdgfra","het","any","wt",52,152,"DP",0,0
20170528,20170608,"052817Pdgfra_AH.wt","AH","052817Pdgfra_AH3",147,"ICM","Littermate","120_150","CD1/mixed","Pdgfra","wt","any","wt",40,152,"DP",0,0
20170528,20170608,"052817Pdgfra_AH.wt","AH","052817Pdgfra_AH4",164,"ICM","Littermate",">150","CD1/mixed","Pdgfra","wt","any","wt",64,152,"DP",0,0
20170528,20170608,"052817Pdgfra_AH.wt","AH","052817Pdgfra_AH6",144,"ICM","Littermate","120_150","CD1/mixed","Pdgfra","wt","any","wt",51,152,"DP",0,0
20170528,20170608,"052817Pdgfra_AH.wt","AH","052817Pdgfra_AH7",137,"ICM","Littermate","120_150","CD1/mixed","Pdgfra","wt","any","wt",46,152,"DP",0,0
20170618,20170620,"061817Pdgfra_AM.het","AM","061817Pdgfra_AM1",104,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",31,109,"DP",1,3.2258064516129
20170618,20170620,"061817Pdgfra_AM.het","AM","061817Pdgfra_AM2",109,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",33,109,"DP",0,0
20170618,20170620,"061817Pdgfra_AM.het","AM","061817Pdgfra_AM3",106,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",31,109,"DP",0,0
20170618,20170620,"061817Pdgfra_AM.wt","AM","061817Pdgfra_AM4",116,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",33,109,"DP",0,0
20170618,20170620,"061817Pdgfra_AM.wt","AM","061817Pdgfra_AM5",113,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",41,109,"DP",1,2.4390243902439
20170623,20170701,"062317Abl_AO.Littermate.Pdgfra.wt","AO","062317Abl_AO10",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",21,69,"DP",9,42.8571428571429
20170623,20170701,"062317Abl_AO.Littermate.Pdgfra.wt","AO","062317Abl_AO7",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",19,69,"DP",14,73.6842105263158
20170623,20170701,"062317Abl_AO.Littermate.Pdgfra.wt","AO","062317Abl_AO8",71,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,69,"DP",6,26.0869565217391
20170623,20170701,"062317Abl_AO.Littermate.Pdgfra.wt","AO","062317Abl_AO9",69,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",24,69,"DP",8,33.3333333333333
20170623,20170701,"062317Abl_AP.Littermate.Pdgfra.wt","AP","062317Abl_AP10",59,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",23,60,"DP",16,69.5652173913043
20170623,20170701,"062317Abl_AP.Littermate.Pdgfra.wt","AP","062317Abl_AP11",60,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",22,60,"DP",19,86.3636363636364
20170623,20170701,"062317Abl_AP.Littermate.Pdgfra.wt","AP","062317Abl_AP12",45,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",18,60,"DP",15,83.3333333333333
20170623,20170701,"062317Abl_AP.Littermate.Pdgfra.wt","AP","062317Abl_AP9",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",30,60,"DP",17,56.6666666666667
20170628,20170710,"062817Abl_AQ.Littermate.Pdgfra.wt","AQ","062817Abl_AQ8",92,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",26,92,"DP",0,0
20170628,20170710,"062817Abl_AQ.Littermate.Pdgfra.wt","AQ","062817Abl_AQ9",58,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",19,92,"DP",16,84.2105263157895
20170628,20170710,"062817Abl_AR.Littermate.Pdgfra.wt","AR","062817Abl_AR7",60,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",23,38,"DP",10,43.4782608695652
20170628,20170710,"062817Abl_AR.Littermate.Pdgfra.wt","AR","062817Abl_AR8",34,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",14,38,"DP",14,100
20170628,20170710,"062817Abl_AR.Littermate.Pdgfra.wt","AR","062817Abl_AR9",38,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",10,38,"DP",8,80
20170628,20170711,"062817Abl_AS.Littermate.Pdgfra.wt","AS","062817Abl_AS6",75,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",25,80,"DP",6,24
20170628,20170711,"062817Abl_AS.Littermate.Pdgfra.wt","AS","062817Abl_AS7",80,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",21,80,"DP",3,14.2857142857143
20170628,20170711,"062817Abl_AS.Littermate.Pdgfra.wt","AS","062817Abl_AS8",92,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",34,80,"DP",1,2.94117647058824
20170629,20170710,"062917Pdgfra_AT.het","AT","062917Pdgfra_AT1",79,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",25,73,"DP",1,4
20170629,20170710,"062917Pdgfra_AT.het","AT","062917Pdgfra_AT2",73,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",29,73,"DP",12,41.3793103448276
20170629,20170710,"062917Pdgfra_AT.het","AT","062917Pdgfra_AT3",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",29,73,"DP",1,3.44827586206897
20170629,20170710,"062917Pdgfra_AT.het","AT","062917Pdgfra_AT4",67,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",32,73,"DP",3,9.375
20170629,20170710,"062917Pdgfra_AT.het","AT","062917Pdgfra_AT5",66,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",26,73,"DP",4,15.3846153846154
20170629,20170710,"062917Pdgfra_AT.het","AT","062917Pdgfra_AT7",78,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",42,73,"DP",1,2.38095238095238
20170629,20170710,"062917Pdgfra_AT.het","AT","062917Pdgfra_AT8",74,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",36,73,"DP",1,2.77777777777778
20170629,20170710,"062917Pdgfra_AT.wt","AT","062917Pdgfra_AT10",80,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",36,73,"DP",5,13.8888888888889
20170629,20170710,"062917Pdgfra_AT.wt","AT","062917Pdgfra_AT6",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",34,73,"DP",1,2.94117647058824
20170629,20170710,"062917Pdgfra_AT.wt","AT","062917Pdgfra_AT9",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",27,73,"DP",3,11.1111111111111
20170629,20170711,"062917Pdgfra_AU.het","AU","062917Pdgfra_AU1",58,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",28,58,"DP",19,67.8571428571429
20170712,20170719,"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV10",66,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",22,65,"DP",9,40.9090909090909
20170712,20170719,"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV11",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",19,65,"DP",9,47.3684210526316
20170712,20170719,"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV7",86,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,65,"DP",2,8.69565217391304
20170712,20170719,"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV8",61,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",21,65,"DP",13,61.9047619047619
20170712,20170719,"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV9",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,65,"DP",4,17.3913043478261
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW1",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",27,63,"DP",13,48.1481481481481
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW10",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",29,63,"DP",7,24.1379310344828
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW2",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",22,63,"DP",11,50
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW3",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",26,63,"DP",11,42.3076923076923
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW6",52,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",20,63,"DP",7,35
20170713,20170719,"071317Pdgfra_AW.het","AW","071317Pdgfra_AW7",57,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",25,63,"DP",15,60
