"Embryo_ID","esc.end","Experiment","Litter","Exp_date","Img_date","TE_ICM","Cellcount","Stage","Background","Treatment","Gene1","Genotype1","Gene2","Genotype2","ESC_line","ESC_genotype","ESC_t0","ES_culture","H_cells","D_cells","Culture_time","Stage.t0","Cre","icm.count","group.median","Identity.hc","count","pc.icm","host.icm"
"021418Xim_WT_AX5","8x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",138,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",71,131,"EPI.lo",0,0,29
"021418Xim_WT_AX5","8x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",138,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",71,131,"DP",7,9.85915492957746,29
"021418Xim_WT_AX6","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",131,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",54,131,"PRE",13,24.0740740740741,17
"021418Xim_WT_AX6","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",131,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",54,131,"ESC",37,68.5185185185185,17
"021418Xim_WT_AX6","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",131,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",54,131,"EPI",2,3.7037037037037,17
"021418Xim_WT_AX6","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"TE",131,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",54,131,"TE",77,142.592592592593,17
"021418Xim_WT_AX6","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",131,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",54,131,"DP",2,3.7037037037037,17
"021418Xim_WT_AX6","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",131,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",54,131,"EPI.lo",0,0,17
"021418Xim_WT_AX7","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",117,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",60,131,"EPI",0,0,29
"021418Xim_WT_AX7","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",117,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",60,131,"PRE",26,43.3333333333333,29
"021418Xim_WT_AX7","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",117,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",60,131,"DP",3,5,29
"021418Xim_WT_AX7","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",117,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",60,131,"EPI.lo",0,0,29
"021418Xim_WT_AX7","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",117,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",60,131,"ESC",31,51.6666666666667,29
"021418Xim_WT_AX7","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"TE",117,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",60,131,"TE",57,95,29
"021418Xim_WT_AX8","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",119,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",59,131,"PRE",20,33.8983050847458,26
"021418Xim_WT_AX8","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",119,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",59,131,"EPI",3,5.08474576271187,26
"021418Xim_WT_AX8","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",119,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",59,131,"ESC",33,55.9322033898305,26
"021418Xim_WT_AX8","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",119,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",59,131,"DP",3,5.08474576271187,26
"021418Xim_WT_AX8","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"TE",119,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",59,131,"TE",60,101.694915254237,26
"021418Xim_WT_AX8","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",119,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",59,131,"EPI.lo",0,0,26
"021418Xim_WT_AX9","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",101,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",44,131,"PRE",22,50,24
"021418Xim_WT_AX9","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",101,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",44,131,"ESC",20,45.4545454545455,24
"021418Xim_WT_AX9","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",101,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",44,131,"DP",2,4.54545454545455,24
"021418Xim_WT_AX9","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",101,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",44,131,"EPI",0,0,24
"021418Xim_WT_AX9","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"TE",101,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",44,131,"TE",57,129.545454545455,24
"021418Xim_WT_AX9","4x","021418Xim_WT_AX.Chimera","AX",20180214,20180222,"ICM",101,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","5-8c","S/LIF","8",8,"48h","8cell","none",44,131,"EPI.lo",0,0,24
"022218Xim_WT_AY1","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"ICM",42,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",8,55,"EPI",0,0,8
"022218Xim_WT_AY1","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"ICM",42,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",8,55,"EPI.lo",0,0,8
"022218Xim_WT_AY1","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"ICM",42,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",8,55,"ESC",0,0,8
"022218Xim_WT_AY1","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"ICM",42,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",8,55,"DP",5,62.5,8
"022218Xim_WT_AY1","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"TE",42,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",8,55,"TE",34,425,8
"022218Xim_WT_AY1","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"ICM",42,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",8,55,"PRE",3,37.5,8
"022218Xim_WT_AY2","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"ICM",55,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",24,55,"ESC",0,0,24
"022218Xim_WT_AY2","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"ICM",55,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",24,55,"DP",20,83.3333333333333,24
"022218Xim_WT_AY2","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"TE",55,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",24,55,"TE",31,129.166666666667,24
"022218Xim_WT_AY2","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"ICM",55,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",24,55,"PRE",4,16.6666666666667,24
"022218Xim_WT_AY2","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"ICM",55,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",24,55,"EPI.lo",0,0,24
"022218Xim_WT_AY2","0","022218Xim_WT_AY.Control","AY",20180222,20180305,"ICM",55,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","S/LIF","8",0,"48h","8cell","none",24,55,"EPI",0,0,24
"022218Xim_WT_AY3","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",31,83,"DP",24,77.4193548387097,31
"022218Xim_WT_AY3","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",31,83,"EPI",0,0,31
"022218Xim_WT_AY3","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",31,83,"PRE",7,22.5806451612903,31
"022218Xim_WT_AY3","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",31,83,"EPI.lo",0,0,31
"022218Xim_WT_AY3","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",31,83,"ESC",0,0,31
"022218Xim_WT_AY3","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"TE",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",31,83,"TE",49,158.064516129032,31
"022218Xim_WT_AY4","1x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",88,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",37,83,"PRE",8,21.6216216216216,30
"022218Xim_WT_AY4","1x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",88,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",37,83,"ESC",7,18.9189189189189,30
"022218Xim_WT_AY4","1x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",88,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",37,83,"EPI",3,8.10810810810811,30
"022218Xim_WT_AY4","1x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"TE",88,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",37,83,"TE",51,137.837837837838,30
"022218Xim_WT_AY4","1x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",88,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",37,83,"EPI.lo",0,0,30
"022218Xim_WT_AY4","1x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",88,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",37,83,"DP",19,51.3513513513513,30
"022218Xim_WT_AY5","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",83,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",30,83,"ESC",4,13.3333333333333,26
"022218Xim_WT_AY5","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",83,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",30,83,"PRE",2,6.66666666666667,26
"022218Xim_WT_AY5","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"TE",83,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",30,83,"TE",53,176.666666666667,26
"022218Xim_WT_AY5","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",83,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",30,83,"DP",20,66.6666666666667,26
"022218Xim_WT_AY5","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",83,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",30,83,"EPI",4,13.3333333333333,26
"022218Xim_WT_AY5","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",83,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",30,83,"EPI.lo",0,0,26
"022218Xim_WT_AY6","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",72,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",23,83,"PRE",1,4.34782608695652,21
"022218Xim_WT_AY6","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",72,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",23,83,"ESC",2,8.69565217391304,21
"022218Xim_WT_AY6","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",72,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",23,83,"EPI",0,0,21
"022218Xim_WT_AY6","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"TE",72,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",23,83,"TE",49,213.04347826087,21
"022218Xim_WT_AY6","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",72,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",23,83,"DP",20,86.9565217391304,21
"022218Xim_WT_AY6","0.5x","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",72,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",23,83,"EPI.lo",0,0,21
"022218Xim_WT_AY7","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",27,83,"PRE",9,33.3333333333333,27
"022218Xim_WT_AY7","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",27,83,"ESC",0,0,27
"022218Xim_WT_AY7","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",27,83,"EPI",6,22.2222222222222,27
"022218Xim_WT_AY7","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"TE",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",27,83,"TE",60,222.222222222222,27
"022218Xim_WT_AY7","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",27,83,"DP",12,44.4444444444444,27
"022218Xim_WT_AY7","0","022218Xim_WT_AY.Chimera","AY",20180222,20180305,"ICM",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","S/LIF","8",2,"48h","8cell","none",27,83,"EPI.lo",0,0,27
"022218Xim_WT_AZ1","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"ICM",56,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",26,56,"EPI.lo",0,0,26
"022218Xim_WT_AZ1","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"TE",56,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",26,56,"TE",30,115.384615384615,26
"022218Xim_WT_AZ1","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"ICM",56,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",26,56,"PRE",1,3.84615384615385,26
"022218Xim_WT_AZ1","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"ICM",56,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",26,56,"DP",25,96.1538461538462,26
"022218Xim_WT_AZ1","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"ICM",56,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",26,56,"ESC",0,0,26
"022218Xim_WT_AZ1","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"ICM",56,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",26,56,"EPI",0,0,26
"022218Xim_WT_AZ2","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"ICM",44,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",18,56,"EPI.lo",0,0,18
"022218Xim_WT_AZ2","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"TE",44,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",18,56,"TE",26,144.444444444444,18
"022218Xim_WT_AZ2","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"ICM",44,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",18,56,"EPI",0,0,18
"022218Xim_WT_AZ2","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"ICM",44,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",18,56,"DP",17,94.4444444444444,18
"022218Xim_WT_AZ2","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"ICM",44,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",18,56,"PRE",1,5.55555555555556,18
"022218Xim_WT_AZ2","0","022218Xim_WT_AZ.Control","AZ",20180222,20180305,"ICM",44,"32_64","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"48h","8cell","none",18,56,"ESC",0,0,18
"022218Xim_WT_AZ3","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",26,86,"EPI.lo",0,0,24
"022218Xim_WT_AZ3","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",26,86,"ESC",2,7.69230769230769,24
"022218Xim_WT_AZ3","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",26,86,"DP",18,69.2307692307692,24
"022218Xim_WT_AZ3","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"TE",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",26,86,"TE",54,207.692307692308,24
"022218Xim_WT_AZ3","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",26,86,"PRE",5,19.2307692307692,24
"022218Xim_WT_AZ3","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",80,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",26,86,"EPI",1,3.84615384615385,24
"022218Xim_WT_AZ4","0","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",86,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",28,86,"ESC",0,0,28
"022218Xim_WT_AZ4","0","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"TE",86,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",28,86,"TE",58,207.142857142857,28
"022218Xim_WT_AZ4","0","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",86,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",28,86,"EPI.lo",0,0,28
"022218Xim_WT_AZ4","0","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",86,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",28,86,"DP",26,92.8571428571429,28
"022218Xim_WT_AZ4","0","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",86,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",28,86,"PRE",2,7.14285714285714,28
"022218Xim_WT_AZ4","0","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",86,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",28,86,"EPI",0,0,28
"022218Xim_WT_AZ5","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"TE",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",16,86,"TE",71,443.75,12
"022218Xim_WT_AZ5","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",16,86,"EPI.lo",0,0,12
"022218Xim_WT_AZ5","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",16,86,"DP",11,68.75,12
"022218Xim_WT_AZ5","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",16,86,"PRE",1,6.25,12
"022218Xim_WT_AZ5","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",16,86,"EPI",0,0,12
"022218Xim_WT_AZ5","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"ICM",87,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",16,86,"ESC",4,25,12
"022218Xim_WT_AZ6","0.5x","022218Xim_WT_AZ.Chimera","AZ",20180222,20180305,"TE",73,"64_90","CD1/mixed","Chimera","Fgf4","wt","any","wt","H2B-tdTomato","wt","2","2i/LIF","8",2,"48h","8cell","none",26,86,"TE",47,180.769230769231,23
