Exp_date,Img_date,Experiment,Litter,Embryo_ID,Gene1,Genotype1,Gene2,Genotype2,Gene3,Genotype3,Background,Treatment,target,target_t0,target_killed,Tt_stage,Cellcount_t0,Recovery,Cell_diff,Experimenter,MINS_correct
20180508,20180522,050818Abl_DB,DB,050818Abl_DB7,Pdgfra,wt,R26,wt,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180508,20180522,050818Abl_DB,DB,050818Abl_DB8,Pdgfra,wt,R26,wt,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180508,20180522,050818Abl_DB,DB,050818Abl_DB9,Pdgfra,wt,R26,wt,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,21h,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,21h,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,21h,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC4,Pdgfra,het,R26,wt,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,21h,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC5,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,21h,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC6,Pdgfra,het,R26,wt,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,21h,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC7,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,21h,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC8,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,21h,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC9,Pdgfra,wt,R26,wt,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,21h,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC10,Pdgfra,wt,R26,wt,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC11,Pdgfra,wt,R26,wt,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC12,Pdgfra,wt,R26,wt,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180522,20180611,052218Abl_DC,DC,052218Abl_DC13,Pdgfra,wt,R26,wt,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180523,20180611,052318Abl_DD,DD,052318Abl_DD1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,20h,zero,NS,tbd
20180523,20180611,052318Abl_DD,DD,052318Abl_DD2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,20h,zero,NS,tbd
20180523,20180611,052318Abl_DD,DD,052318Abl_DD3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,20h,zero,NS,tbd
20180523,20180611,052318Abl_DD,DD,052318Abl_DD4,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,20h,zero,NS,tbd
20180523,20180611,052318Abl_DD,DD,052318Abl_DD5,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,20h,zero,NS,tbd
20180523,20180611,052318Abl_DD,DD,052318Abl_DD6,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180523,20180611,052318Abl_DD,DD,052318Abl_DD7,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180523,20180611,052318Abl_DD,DD,052318Abl_DD8,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180523,20180611,052318Abl_DD,DD,052318Abl_DD9,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180523,20180611,052318Abl_DD,DD,052318Abl_DD10,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180530,,053018Abl_DF,DF,053018Abl_DF1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,18h,zero,NS,tbd
20180530,,053018Abl_DF,DF,053018Abl_DF2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,18h,zero,NS,tbd
20180530,,053018Abl_DF,DF,053018Abl_DF3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,18h,zero,NS,tbd
20180530,,053018Abl_DF,DF,053018Abl_DF4,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,18h,zero,NS,tbd
20180530,,053018Abl_DF,DF,053018Abl_DF5,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,18h,zero,NS,tbd
20180530,,053018Abl_DF,DF,053018Abl_DF6,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,18h,zero,NS,tbd
20180530,,053018Abl_DF,DF,053018Abl_DF7,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,18h,zero,NS,tbd
20180530,,053018Abl_DF,DF,053018Abl_DF8,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,18h,zero,NS,tbd
20180530,,053018Abl_DF,DF,053018Abl_DF9,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,tbd,0,tbd,,18h,zero,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Test,PRE,9,6,tbd,,24h,kill_0.75,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,14,8,tbd,,24h,kill_0.5,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,11,8,tbd,,24h,kill_0.75,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK4,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,14,11,tbd,,24h,kill_0.75,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK5,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,10,7,tbd,,24h,kill_0.75,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK6,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,17,13,tbd,,24h,kill_0.75,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK7,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,11,0,tbd,,24h,zero,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK8,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,13,0,tbd,,24h,zero,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK9,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK10,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK11,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK12,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180710,,071018Abl_DK,DK,071018Abl_DK13,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180710,,071018Abl_DL,DL,071018Abl_DL1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,14,14,tbd,,24h,kill_all,NS,tbd
20180710,,071018Abl_DL,DL,071018Abl_DL2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,10,10,tbd,,24h,kill_all,NS,tbd
20180710,,071018Abl_DL,DL,071018Abl_DL3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,15,15,tbd,,24h,kill_all,NS,tbd
20180710,,071018Abl_DL,DL,071018Abl_DL4,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,16,0,tbd,,24h,zero,NS,tbd
20180710,,071018Abl_DL,DL,071018Abl_DL5,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,17,0,tbd,,24h,zero,NS,tbd
20180710,,071018Abl_DL,DL,071018Abl_DL6,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180710,,071018Abl_DL,DL,071018Abl_DL7,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180710,,071018Abl_DL,DL,071018Abl_DL8,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180717,20180726,071718Abl_DM,DM,071718Abl_DM4,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180717,20180726,071718Abl_DM,DM,071718Abl_DM5,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180717,20180726,071718Abl_DM,DM,071718Abl_DM6,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180717,20180726,071718Abl_DN,DN,071718Abl_DN9,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180717,20180726,071718Abl_DN,DN,071718Abl_DN10,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180717,20180726,071718Abl_DN,DN,071718Abl_DN11,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,tbd
20180723,20180726,072318Abl_DP,DP,072318Abl_DP1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,7,7,tbd,,24h,kill_all,NS,SR
20180723,20180726,072318Abl_DP,DP,072318Abl_DP2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,21,15,tbd,,24h,kill_0.75,NS,SR
20180723,20180726,072318Abl_DP,DP,072318Abl_DP3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,14,10,tbd,,24h,kill_0.75,NS,SR
20180723,20180726,072318Abl_DP,DP,072318Abl_DP4,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,9,0,tbd,,24h,zero,NS,SR
20180723,20180726,072318Abl_DP,DP,072318Abl_DP5,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,SR
20180723,20180726,072318Abl_DP,DP,072318Abl_DP6,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,SR
20180723,20180726,072318Abl_DQ,DQ,072318Abl_DQ1,Pdgfra,het,R26,wt,Fgf4,wt,CD1/mixed,Ablated,PRE,14,14,tbd,,24h,kill_all,NS,SR
20180723,20180726,072318Abl_DQ,DQ,072318Abl_DQ2,Pdgfra,het,R26,wt,Fgf4,wt,CD1/mixed,Control,PRE,21,0,tbd,,24h,zero,NS,SR
20180723,20180726,072318Abl_DQ,DQ,072318Abl_DQ3,Pdgfra,het,R26,wt,Fgf4,wt,CD1/mixed,Ablated,PRE,18,18,tbd,,24h,kill_all,NS,SR
20180723,20180726,072318Abl_DQ,DQ,072318Abl_DQ4,Pdgfra,het,R26,wt,Fgf4,wt,CD1/mixed,Control,PRE,15,0,tbd,,24h,zero,NS,SR
20180723,20180726,072318Abl_DQ,DQ,072318Abl_DQ5,Pdgfra,het,R26,wt,Fgf4,wt,CD1/mixed,Ablated,PRE,16,12,tbd,,24h,kill_0.75,NS,SR
20180723,20180726,072318Abl_DQ,DQ,072318Abl_DQ6,Pdgfra,wt,R26,wt,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,SR
20180723,20180726,072318Abl_DQ,DQ,072318Abl_DQ7,Pdgfra,wt,R26,wt,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,,0min,zero,NS,SR
20180725,20180730,072518Abl_DR,DR,072518Abl_DR1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,20,15,tbd,82,24h,kill_0.75,NS,SR
20180725,20180730,072518Abl_DR,DR,072518Abl_DR2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,20,15,tbd,85,24h,kill_0.75,NS,SR
20180725,20180730,072518Abl_DR,DR,072518Abl_DR3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,16,15,tbd,84,24h,kill_all,NS,SR
20180725,20180730,072518Abl_DR,DR,072518Abl_DR4,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,18,17,tbd,,24h,kill_all,NS,SR
20180725,20180730,072518Abl_DR,DR,072518Abl_DR5,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,10,10,tbd,73,24h,kill_all,NS,SR
20180725,20180730,072518Abl_DR,DR,072518Abl_DR6,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,17,0,tbd,96,24h,zero,NS,SR
20180725,20180730,072518Abl_DR,DR,072518Abl_DR7,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,19,0,tbd,105,24h,zero,NS,SR
20180725,20180730,072518Abl_DR,DR,072518Abl_DR8,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,94,0min,zero,NS,SR
20180725,20180730,072518Abl_DR,DR,072518Abl_DR9,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,91,0min,zero,NS,SR
20180725,20180730,072518Abl_DR,DR,072518Abl_DR10,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,71,0min,zero,NS,SR
20180725,20180730,072518Abl_DR,DR,072518Abl_DR11,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,91,0min,zero,NS,SR
20180725,20180730,072518Abl_DS,DS,072518Abl_DS1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,16,17,tbd,104,24h,kill_all,NS,SR
20180725,20180730,072518Abl_DS,DS,072518Abl_DS2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,17,13,tbd,91,24h,kill_0.75,NS,SR
20180725,20180730,072518Abl_DS,DS,072518Abl_DS3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,20,0,tbd,110,24h,zero,NS,SR
20180725,20180730,072518Abl_DS,DS,072518Abl_DS4,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,88,0min,zero,NS,SR
20180725,20180730,072518Abl_DS,DS,072518Abl_DS5,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,99,0min,zero,NS,SR
20180725,20180730,072518Abl_DS,DS,072518Abl_DS6,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Littermate,PRE,NA,0,tbd,94,0min,zero,NS,SR
20180924,,092418Abl_DT,DT,092418Abl_DT1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,10,0,tbd,,24h,zero,NS,
20180924,,092418Abl_DT,DT,092418Abl_DT2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,10,10,tbd,,24h,kill_all,NS,
20180924,,092418Abl_DT,DT,092418Abl_DT3,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,,24h,zero,NS,
20180924,,092418Abl_DU,DU,092418Abl_DU1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,9,9,tbd,,24h,kill_all,NS,
20180924,,092418Abl_DU,DU,092418Abl_DU2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,13,13,tbd,,24h,kill_all,NS,
20180924,,092418Abl_DU,DU,092418Abl_DU3,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,,24h,zero,NS,
20180924,,092418Abl_DU,DU,092418Abl_DU4,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,,24h,zero,NS,
20180924,,092418Abl_DU,DU,092418Abl_DU5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,
20180924,,092418Abl_DU,DU,092418Abl_DU6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,
20180924,,092418Abl_DU,DU,092418Abl_DU7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,
20181022,20181023,102218Abl_DV,DV,102218Abl_DV1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,14,8,tbd,,24h,kill_0.5,NS,SR
20181022,20181023,102218Abl_DV,DV,102218Abl_DV2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,11,0,tbd,,24h,zero,NS,SR
20181022,20181023,102218Abl_DV,DV,102218Abl_DV3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,5,tbd,,24h,kill_0.75,NS,SR
20181022,20181023,102218Abl_DV,DV,102218Abl_DV4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,12,5,tbd,,24h,kill_0.5,NS,SR
20181022,20181023,102218Abl_DV,DV,102218Abl_DV5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,4,tbd,,24h,kill_0.5,NS,SR
20181022,20181023,102218Abl_DV,DV,102218Abl_DV6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,12,0,tbd,,24h,zero,NS,SR
20181022,20181023,102218Abl_DV,DV,102218Abl_DV7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,SR
20181022,20181023,102218Abl_DV,DV,102218Abl_DV8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,SR
20181022,20181023,102218Abl_DV,DV,102218Abl_DV9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,SR
20181022,20181023,102218Abl_DV,DV,102218Abl_DV10,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,SR
20181022,20181023,102218Abl_DV,DV,102218Abl_DV11,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,SR
20181022,20181023,102218Abl_DW,DW,102218Abl_DW2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,12,7,tbd,,24h,kill_0.5,NS,SR
20181022,20181023,102218Abl_DW,DW,102218Abl_DW3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,6,3,tbd,,24h,kill_0.5,NS,SR
20181022,20181023,102218Abl_DW,DW,102218Abl_DW4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,7,0,tbd,,24h,zero,NS,SR
20181022,20181023,102218Abl_DW,DW,102218Abl_DW5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,SR
20181022,20181023,102218Abl_DW,DW,102218Abl_DW6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,SR
20181022,20181025,102218Abl_DX,DX,102218Abl_DX1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,5,6,tbd,,24h,kill_all,NS,SR
20181022,20181025,102218Abl_DX,DX,102218Abl_DX2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,9,8,tbd,,24h,kill_all,NS,SR
20181022,20181025,102218Abl_DX,DX,102218Abl_DX3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,6,tbd,,24h,kill_0.75,NS,SR
20181022,20181025,102218Abl_DX,DX,102218Abl_DX4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,5,5,tbd,,24h,kill_all,NS,SR
20181022,20181025,102218Abl_DX,DX,102218Abl_DX5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,5,0,tbd,,24h,zero,NS,SR
20181022,20181025,102218Abl_DX,DX,102218Abl_DX6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,5,0,tbd,,24h,zero,NS,SR
20181022,20181025,102218Abl_DX,DX,102218Abl_DX7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,SR
20181022,20181025,102218Abl_DX,DX,102218Abl_DX8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,SR
20181022,20181025,102218Abl_DX,DX,102218Abl_DX9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,SR
20181022,20181025,102218Abl_DX,DX,102218Abl_DX10,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,SR
20181113,20181116,111318Abl_DZ,DZ,111318Abl_DZ1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,6,tbd,79,24h,kill_0.75,NS,NS
20181113,20181116,111318Abl_DZ,DZ,111318Abl_DZ2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,7,tbd,69,24h,kill_all,NS,NS
20181113,20181116,111318Abl_DZ,DZ,111318Abl_DZ3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,6,6,tbd,78,24h,kill_all,NS,NS
20181113,20181116,111318Abl_DZ,DZ,111318Abl_DZ4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,13,13,tbd,93,24h,kill_all,NS,NS
20181113,20181116,111318Abl_DZ,DZ,111318Abl_DZ5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,81,0min,zero,NS,NS
20181113,20181116,111318Abl_DZ,DZ,111318Abl_DZ6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,68,0min,zero,NS,NS
20181120,,112018Abl_EA,EA,112018Abl_EA1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,7,tbd,74,24h,kill_all,NS,NS
20181120,20181128,112018Abl_EA,EA,112018Abl_EA2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,6,6,tbd,84,24h,kill_all,NS,NS
20181120,20181128,112018Abl_EA,EA,112018Abl_EA3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,6,tbd,76,24h,kill_0.75,NS,NS
20181120,20181128,112018Abl_EA,EA,112018Abl_EA4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,9,8,tbd,74,24h,kill_all,NS,NS
20181120,20181128,112018Abl_EA,EA,112018Abl_EA5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,6,tbd,78,24h,kill_all,NS,NS
20181120,20181128,112018Abl_EA,EA,112018Abl_EA6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,4,0,tbd,60,24h,zero,NS,NS
20181120,20181128,112018Abl_EA,EA,112018Abl_EA7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,69,24h,zero,NS,NS
20181120,20181128,112018Abl_EA,EA,112018Abl_EA8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,69,24h,zero,NS,NS
20181120,20181128,112018Abl_EA,EA,112018Abl_EA9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,67,0min,zero,NS,NS
