Exp_date,Img_date,Experiment,Litter,Embryo_ID,Gene1,Genotype1,Gene2,Genotype2,ESC_line,Treatment,ES_culture,H_cells,D_cells,Culture_time,Tt_stage,ESC_t0,Cre,Technique,Experimenter,MINS_correct
20190225,20190321,022519Xim_F4_EE,EE,022519Xim_F4_EE8,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,2i/LIF,8,1,56h,8cell,1,Gdf9:iCre,Aggregation,NS,NS
20190225,20190321,022519Xim_F4_EE,EE,022519Xim_F4_EE9,Fgf4,F4FL_FL,any,wt,H2B-tdTomato,Chimera,2i/LIF,8,8,56h,8cell,8,Gdf9:iCre,Aggregation,NS,
20190225,20190321,022519Xim_F4_EE,EE,022519Xim_F4_EE10,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,2i/LIF,8,8,56h,8cell,8,Gdf9:iCre,Aggregation,NS,NS
20190225,20190321,022519Xim_F4_EE,EE,022519Xim_F4_EE11,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,2i/LIF,8,8,56h,8cell,8,Gdf9:iCre,Aggregation,NS,NS
20190225,20190321,022519Xim_F4_EE,EE,022519Xim_F4_EE12,Fgf4,unknown,any,wt,H2B-tdTomato,Chimera,2i/LIF,8,8,56h,8cell,8,Gdf9:iCre,Aggregation,NS,
20190225,20190321,022519Xim_F4_EE,EE,022519Xim_F4_EE13,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,2i/LIF,8,8,56h,8cell,8,Gdf9:iCre,Aggregation,NS,NS
20190226,20190321,022619Xim_F4_EF,EF,022619Xim_F4_EF1,Fgf4,F4_KO,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,SR
20190226,20190321,022619Xim_F4_EF,EF,022619Xim_F4_EF2,Fgf4,F4FL_KO,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190226,20190321,022619Xim_F4_EF,EF,022619Xim_F4_EF3,Fgf4,F4_KO,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,SR
20190226,20190321,022619Xim_F4_EF,EF,022619Xim_F4_EF4,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,2,54h,8cell,2,Gdf9:iCre,Aggregation,NS,SR
20190226,20190321,022619Xim_F4_EF,EF,022619Xim_F4_EF5,Fgf4,tbd,any,wt,H2B-tdTomato,Chimera,S/LIF,8,2,54h,8cell,2,Gdf9:iCre,Aggregation,NS,
20190226,20190321,022619Xim_F4_EF,EF,022619Xim_F4_EF6,Fgf4,F4FL_FL,any,wt,H2B-tdTomato,Chimera,S/LIF,8,2,54h,8cell,2,Gdf9:iCre,Aggregation,NS,
20190226,20190321,022619Xim_F4_EF,EF,022619Xim_F4_EF7,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,2,54h,8cell,2,Gdf9:iCre,Aggregation,NS,SR
20190226,20190321,022619Xim_F4_EF,EF,022619Xim_F4_EF8,Fgf4,F4FL_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,2,54h,8cell,2,Gdf9:iCre,Aggregation,NS,
20190226,20190321,022619Xim_F4_EF,EF,022619Xim_F4_EF9,Fgf4,F4FL_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,2,54h,8cell,2,Gdf9:iCre,Aggregation,NS,
20190226,20190321,022619Xim_F4_EG,EG,022619Xim_F4_EG1,Fgf4,F4_KO,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,SR
20190226,20190321,022619Xim_F4_EG,EG,022619Xim_F4_EG2,Fgf4,F4_KO,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,SR
20190226,20190321,022619Xim_F4_EG,EG,022619Xim_F4_EG3,Fgf4,mosaic,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190226,20190321,022619Xim_F4_EG,EG,022619Xim_F4_EG4,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,2i/LIF,8,2,54h,8cell,2,Gdf9:iCre,Aggregation,NS,SR
20190226,20190321,022619Xim_F4_EG,EG,022619Xim_F4_EG5,Fgf4,F4FL_KO,any,wt,H2B-tdTomato,Chimera,2i/LIF,8,2,54h,8cell,2,Gdf9:iCre,Aggregation,NS,
20190226,20190321,022619Xim_F4_EG,EG,022619Xim_F4_EG6,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,2i/LIF,8,2,54h,8cell,2,Gdf9:iCre,Aggregation,NS,SR
20190226,20190321,022619Xim_F4_EG,EG,022619Xim_F4_EG7,Fgf4,unknown,any,wt,H2B-tdTomato,Chimera,2i/LIF,8,2,54h,8cell,2,Gdf9:iCre,Aggregation,NS,SR
20190226,20190321,022619Xim_F4_EG,EG,022619Xim_F4_EG8,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,2i/LIF,8,2,54h,8cell,2,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EH,EH,032219Xim_F4_EH1,Fgf4,F4_KO,any,wt,NA,Control,NA,8,0,,8cell,zero,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EH,EH,032219Xim_F4_EH2,Fgf4,F4_KO,any,wt,NA,Control,NA,8,0,,8cell,zero,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EH,EH,032219Xim_F4_EH3,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,8,,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EH,EH,032219Xim_F4_EH4,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,8,,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EH,EH,032219Xim_F4_EH5,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,8,,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EH,EH,032219Xim_F4_EH6,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,8,,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EH,EH,032219Xim_F4_EH7,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,8,,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EH,EH,032219Xim_F4_EH8,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,8,,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EI,EI,032219Xim_F4_EI1,Fgf4,F4FL_KO,any,wt,NA,Control,NA,8,0,,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190322,20190326,032219Xim_F4_EI,EI,032219Xim_F4_EI2,Fgf4,F4FL_KO,any,wt,NA,Control,NA,8,0,,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190322,20190326,032219Xim_F4_EI,EI,032219Xim_F4_EI3,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,4,,8cell,4,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EI,EI,032219Xim_F4_EI4,Fgf4,F4FL_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,4,,8cell,4,Gdf9:iCre,Aggregation,NS,
20190322,20190326,032219Xim_F4_EI,EI,032219Xim_F4_EI5,Fgf4,F4FL_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,4,,8cell,4,Gdf9:iCre,Aggregation,NS,
20190322,20190326,032219Xim_F4_EI,EI,032219Xim_F4_EI6,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,4,,8cell,4,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EI,EI,032219Xim_F4_EI7,Fgf4,F4FL_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,4,,8cell,4,Gdf9:iCre,Aggregation,NS,
20190322,20190326,032219Xim_F4_EI,EI,032219Xim_F4_EI8,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,4,,8cell,4,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EI,EI,032219Xim_F4_EI9,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,4,,8cell,4,Gdf9:iCre,Aggregation,NS,SR
20190322,20190326,032219Xim_F4_EI,EI,032219Xim_F4_EI10,Fgf4,tbd,any,wt,H2B-tdTomato,Chimera,S/LIF,8,4,,8cell,4,Gdf9:iCre,Aggregation,NS,
20190322,20190326,032219Xim_F4_EI,EI,032219Xim_F4_EI11,Fgf4,F4_KO,any,wt,H2B-tdTomato,Chimera,S/LIF,8,4,,8cell,4,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EM,EM,052019Xim_F4_EM1,Fgf4,F4_KO,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EM,EM,052019Xim_F4_EM2,Fgf4,F4_KO,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EM,EM,052019Xim_F4_EM3,Fgf4,tbd,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EM,EM,052019Xim_F4_EM4,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EM,EM,052019Xim_F4_EM5,Fgf4,tbd,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EM,EM,052019Xim_F4_EM6,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EM,EM,052019Xim_F4_EM7,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EM,EM,052019Xim_F4_EM8,Fgf4,F4FL_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EM,EM,052019Xim_F4_EM9,Fgf4,F4FL_FL,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EM,EM,052019Xim_F4_EM10,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EN,EN,052019Xim_F4_EN1,Fgf4,F4_KO,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EN,EN,052019Xim_F4_EN2,Fgf4,F4FL_KO,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EN,EN,052019Xim_F4_EN3,Fgf4,F4FL_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EN,EN,052019Xim_F4_EN4,Fgf4,F4FL_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EN,EN,052019Xim_F4_EN5,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EN,EN,052019Xim_F4_EN6,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EN,EN,052019Xim_F4_EN7,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EN,EN,052019Xim_F4_EN8,Fgf4,tbd,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EN,EN,052019Xim_F4_EN9,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EN,EN,052019Xim_F4_EN10,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EN,EN,052019Xim_F4_EN11,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EO,EO,052019Xim_F4_EO1,Fgf4,tbd,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EO,EO,052019Xim_F4_EO2,Fgf4,tbd,any,wt,NA,Control,NA,8,0,54h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EO,EO,052019Xim_F4_EO3,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EO,EO,052019Xim_F4_EO4,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EO,EO,052019Xim_F4_EO5,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EO,EO,052019Xim_F4_EO6,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190520,20190603,052019Xim_F4_EO,EO,052019Xim_F4_EO7,Fgf4,F4FL_FL,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EO,EO,052019Xim_F4_EO8,Fgf4,tbd,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,
20190520,20190603,052019Xim_F4_EO,EO,052019Xim_F4_EO9,Fgf4,F4_KO,any,wt,CAG:H2B-GFP,Chimera,S/LIF,8,12,54h,8cell,8-12c,Gdf9:iCre,Aggregation,NS,SR
20190618,20190627,061819Xim_F4_EP,EP,061819Xim_F4_EP1,Fgf4,F4FL_KO,any,wt,NA,Control,NA,8,0,56h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190618,20190627,061819Xim_F4_EP,EP,061819Xim_F4_EP2,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,NS
20190618,20190627,061819Xim_F4_EP,EP,061819Xim_F4_EP3,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,NS
20190618,20190627,061819Xim_F4_EP,EP,061819Xim_F4_EP4,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190627,061819Xim_F4_EP,EP,061819Xim_F4_EP5,Fgf4,mosaic,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190627,061819Xim_F4_EP,EP,061819Xim_F4_EP6,Fgf4,mosaic,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190627,061819Xim_F4_EP,EP,061819Xim_F4_EP7,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ1,Fgf4,WT,any,wt,NA,Control,NA,8,0,56h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ2,Fgf4,WT,any,wt,NA,Control,NA,8,0,56h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ3,Fgf4,WT,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ4,Fgf4,WT,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ5,Fgf4,WT,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ6,Fgf4,WT,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ7,Fgf4,WT,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ8,Fgf4,WT,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ9,Fgf4,WT,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ10,Fgf4,WT,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ11,Fgf4,WT,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,20190715,061819Xim_WT_EQ,EQ,061819Xim_WT_EQ12,Fgf4,WT,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER1,Fgf4,WT,any,wt,NA,Control,NA,8,0,56h,8cell,zero,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER2,Fgf4,WT,any,wt,NA,Control,NA,8,0,56h,8cell,zero,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER3,Fgf4,WT,any,wt,NA,Control,NA,8,0,56h,8cell,zero,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER4,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,1,56h,8cell,1,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER5,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,1,56h,8cell,1,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER6,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,1,56h,8cell,1,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER7,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,1,56h,8cell,1,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER8,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,1,56h,8cell,1,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER9,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,3,56h,8cell,3,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER10,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,3,56h,8cell,3,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER11,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,3,56h,8cell,3,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER12,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,3,56h,8cell,3,none,Aggregation,NS,
20190618,,061819Xim_WT_ER,ER,061819Xim_WT_ER13,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,3,56h,8cell,3,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES1,Fgf4,WT,any,wt,NA,Control,NA,8,0,56h,8cell,zero,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES2,Fgf4,WT,any,wt,NA,Control,NA,8,0,56h,8cell,zero,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES3,Fgf4,WT,any,wt,NA,Control,NA,8,0,56h,8cell,zero,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES4,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES5,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES6,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES7,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES8,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES9,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,8,56h,8cell,5-8c,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES10,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES11,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES12,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES13,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES14,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190618,,061819Xim_WT_ES,ES,061819Xim_WT_ES15,Fgf4,WT,any,wt,E14_CAG:H2B-GFP-F2,Chimera,S/LIF,8,12,56h,8cell,8-12c,none,Aggregation,NS,
20190620,2090627,062019Xim_F4_ET,ET,062019Xim_F4_ET1,Fgf4,F4_KO,any,wt,NA,Control,NA,8,0,56h,8cell,zero,Gdf9:iCre,Aggregation,NS,NS
20190620,2090627,062019Xim_F4_ET,ET,062019Xim_F4_ET2,Fgf4,F4FL_KO,any,wt,NA,Control,NA,8,0,56h,8cell,zero,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_ET,ET,062019Xim_F4_ET3,Fgf4,F4FL_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_ET,ET,062019Xim_F4_ET4,Fgf4,F4FL_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_ET,ET,062019Xim_F4_ET5,Fgf4,mosaic,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_ET,ET,062019Xim_F4_ET6,Fgf4,F4FL_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,
20190620,2090627,062019Xim_F4_ET,ET,062019Xim_F4_ET7,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,NS
20190620,2090627,062019Xim_F4_ET,ET,062019Xim_F4_ET8,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,NS
20190620,2090627,062019Xim_F4_ET,ET,062019Xim_F4_ET9,Fgf4,F4_KO,any,wt,F103_CAG:H2B-GFP-B2,Chimera,S/LIF,8,8,56h,8cell,5-8c,Gdf9:iCre,Aggregation,NS,NS
20190620,2090627,062019Xim_F4_EU,EU,062019Xim_F4_EU1,Fgf4,tbd,any,wt,NA,Control,NA,8,0,56h,8cell,zero,Gdf9:iCre,Aggregation,NS,
